Entity,Code,Year,3_1_Renewables_kWpc
Czechia,CZE,1991,312.5351
Czechia,CZE,1992,403.99564
Czechia,CZE,1993,446.2393
Czechia,CZE,1994,525.4466
Czechia,CZE,1995,717.3306
Czechia,CZE,1996,680.8232
Czechia,CZE,1997,678.6118
Czechia,CZE,1998,624.5492
Czechia,CZE,1999,745.61456
Czechia,CZE,2000,739.55457
Czechia,CZE,2001,804.29517
Czechia,CZE,2002,939.5008
Czechia,CZE,2003,613.98505
Czechia,CZE,2004,826.8495
Czechia,CZE,2005,899.0583
Czechia,CZE,2006,1022.68256
Czechia,CZE,2007,996.15576
Czechia,CZE,2008,1186.4558
Czechia,CZE,2009,1536.1359
Czechia,CZE,2010,1911.2644
Czechia,CZE,2011,2347.9536
Czechia,CZE,2012,2552.4753
Czechia,CZE,2013,2899.116
Czechia,CZE,2014,2927.8176
Czechia,CZE,2015,2966.8274
Czechia,CZE,2016,2955.5657
Czechia,CZE,2017,3027.8315
Czechia,CZE,2018,2952.502
Czechia,CZE,2019,3148.9446
Czechia,CZE,2020,3257.8865
Czechia,CZE,2021,3319.8235
Czechia,CZE,2022,3284.8643
Denmark,DNK,1965,15.542367
Denmark,DNK,1966,16.029001
Denmark,DNK,1967,15.2903385
Denmark,DNK,1968,12.756765
Denmark,DNK,1969,13.286727
Denmark,DNK,1970,14.4156475
Denmark,DNK,1971,14.332609
Denmark,DNK,1972,14.247461
Denmark,DNK,1973,14.169237
Denmark,DNK,1974,14.098883
Denmark,DNK,1975,12.276428
Denmark,DNK,1976,11.062273
Denmark,DNK,1977,15.090799
Denmark,DNK,1978,17.36363
Denmark,DNK,1979,20.216114
Denmark,DNK,1980,25.731016
Denmark,DNK,1981,26.53049
Denmark,DNK,1982,28.14856
Denmark,DNK,1983,55.526436
Denmark,DNK,1984,57.175884
Denmark,DNK,1985,69.29082
Denmark,DNK,1986,120.868484
Denmark,DNK,1987,155.34167
Denmark,DNK,1988,237.00626
Denmark,DNK,1989,338.27975
Denmark,DNK,1990,497.18073
Denmark,DNK,1991,658.5098
Denmark,DNK,1992,860.1882
Denmark,DNK,1993,1051.9052
Denmark,DNK,1994,1014.4045
Denmark,DNK,1995,1076.5017
Denmark,DNK,1996,1206.6158
Denmark,DNK,1997,1684.8604
Denmark,DNK,1998,2238.543
Denmark,DNK,1999,2492.4995
Denmark,DNK,2000,3142.4268
Denmark,DNK,2001,3275.6567
Denmark,DNK,2002,3779.7375
Denmark,DNK,2003,4475.639
Denmark,DNK,2004,5233.716
Denmark,DNK,2005,5360.6333
Denmark,DNK,2006,5001.4873
Denmark,DNK,2007,5537.4126
Denmark,DNK,2008,5386.9443
Denmark,DNK,2009,5345.482
Denmark,DNK,2010,6618.181
Denmark,DNK,2011,7624.965
Denmark,DNK,2012,8062.9014
Denmark,DNK,2013,8537.335
Denmark,DNK,2014,9452.174
Denmark,DNK,2015,9812.897
Denmark,DNK,2016,9517.667
Denmark,DNK,2017,11146.023
Denmark,DNK,2018,10531.966
Denmark,DNK,2019,11534.846
Denmark,DNK,2020,11653.837
Denmark,DNK,2021,13037.545
Denmark,DNK,2022,13858.966
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,13.183869
Estonia,EST,1996,11.125225
Estonia,EST,1997,17.96539
Estonia,EST,1998,27.145493
Estonia,EST,1999,37.99557
Estonia,EST,2000,136.2722
Estonia,EST,2001,66.259544
Estonia,EST,2002,77.304306
Estonia,EST,2003,100.54232
Estonia,EST,2004,136.08022
Estonia,EST,2005,238.42897
Estonia,EST,2006,289.1728
Estonia,EST,2007,328.40192
Estonia,EST,2008,464.44327
Estonia,EST,2009,1241.178
Estonia,EST,2010,2479.417
Estonia,EST,2011,2749.6929
Estonia,EST,2012,3436.9917
Estonia,EST,2013,2865.7493
Estonia,EST,2014,3285.1177
Estonia,EST,2015,3601.606
Estonia,EST,2016,3619.6167
Estonia,EST,2017,4249.7026
Estonia,EST,2018,4731.181
Estonia,EST,2019,5053.813
Estonia,EST,2020,6731.4087
Estonia,EST,2021,6884.393
Estonia,EST,2022,7099.013
Finland,FIN,1965,6059.329
Finland,FIN,1966,6699.55
Finland,FIN,1967,7464.0547
Finland,FIN,1968,6702.024
Finland,FIN,1969,5592.1235
Finland,FIN,1970,6113.6094
Finland,FIN,1971,6847.3696
Finland,FIN,1972,6615.096
Finland,FIN,1973,6704.5054
Finland,FIN,1974,8008.115
Finland,FIN,1975,7662.7485
Finland,FIN,1976,5933.234
Finland,FIN,1977,7601.497
Finland,FIN,1978,6097.025
Finland,FIN,1979,6746.585
Finland,FIN,1980,6321.2793
Finland,FIN,1981,8411.97
Finland,FIN,1982,8018.4023
Finland,FIN,1983,8270.277
Finland,FIN,1984,8024.3057
Finland,FIN,1985,7440.0625
Finland,FIN,1986,7449.2686
Finland,FIN,1987,8271.097
Finland,FIN,1988,7987.9995
Finland,FIN,1989,7761.2256
Finland,FIN,1990,9740.259
Finland,FIN,1991,10966.161
Finland,FIN,1992,11995.017
Finland,FIN,1993,11621.452
Finland,FIN,1994,10909.825
Finland,FIN,1995,11618.804
Finland,FIN,1996,10518.476
Finland,FIN,1997,11954.019
Finland,FIN,1998,14430.896
Finland,FIN,1999,12512.981
Finland,FIN,2000,13747.96
Finland,FIN,2001,12607.852
Finland,FIN,2002,11603.915
Finland,FIN,2003,11140.657
Finland,FIN,2004,14757.876
Finland,FIN,2005,13405.917
Finland,FIN,2006,12852.494
Finland,FIN,2007,13694.152
Finland,FIN,2008,15602.273
Finland,FIN,2009,12276.179
Finland,FIN,2010,13642.959
Finland,FIN,2011,13681.175
Finland,FIN,2012,15787.715
Finland,FIN,2013,14307.013
Finland,FIN,2014,14995.175
Finland,FIN,2015,16963.518
Finland,FIN,2016,16228.862
Finland,FIN,2017,17084.213
Finland,FIN,2018,17393.105
Finland,FIN,2019,17366.83
Finland,FIN,2020,18843.354
Finland,FIN,2021,20613.047
Finland,FIN,2022,22700.47
France,FRA,1965,2877.9392
France,FRA,1966,3196.6921
France,FRA,1967,2767.561
France,FRA,1968,3062.7078
France,FRA,1969,3193.545
France,FRA,1970,3403.9673
France,FRA,1971,2921.5176
France,FRA,1972,2902.7402
France,FRA,1973,2817.488
France,FRA,1974,3284.0295
France,FRA,1975,3474.894
France,FRA,1976,2806.4763
France,FRA,1977,4347.137
France,FRA,1978,3886.5232
France,FRA,1979,3764.599
France,FRA,1980,3914.925
France,FRA,1981,4040.2947
France,FRA,1982,3931.628
France,FRA,1983,3852.5142
France,FRA,1984,3636.067
France,FRA,1985,3417.99
France,FRA,1986,3432.6157
France,FRA,1987,3846.948
France,FRA,1988,4148.2593
France,FRA,1989,2559.792
France,FRA,1990,2931.753
France,FRA,1991,3125.4175
France,FRA,1992,3706.9573
France,FRA,1993,3480.3892
France,FRA,1994,4210.9272
France,FRA,1995,3925.5178
France,FRA,1996,3569.067
France,FRA,1997,3467.1616
France,FRA,1998,3358.6628
France,FRA,1999,3885.126
France,FRA,2000,3572.3638
France,FRA,2001,3946.9758
France,FRA,2002,3238.0803
France,FRA,2003,3139.5583
France,FRA,2004,3149.5881
France,FRA,2005,2795.1843
France,FRA,2006,3064.4116
France,FRA,2007,3325.7249
France,FRA,2008,3811.0188
France,FRA,2009,3611.5918
France,FRA,2010,3946.2605
France,FRA,2011,3314.0356
France,FRA,2012,4146.9766
France,FRA,2013,4725.84
France,FRA,2014,4498.7705
France,FRA,2015,4386.8306
France,FRA,2016,4642.4653
France,FRA,2017,4368.001
France,FRA,2018,5183.3555
France,FRA,2019,5164.342
France,FRA,2020,5580.7544
France,FRA,2021,5490.5845
France,FRA,2022,5270.6436
Germany,DEU,1965,630.46985
Germany,DEU,1966,676.69934
Germany,DEU,1967,638.0515
Germany,DEU,1968,643.56244
Germany,DEU,1969,519.79626
Germany,DEU,1970,699.7136
Germany,DEU,1971,547.4661
Germany,DEU,1972,537.89197
Germany,DEU,1973,615.18536
Germany,DEU,1974,707.0847
Germany,DEU,1975,688.2121
Germany,DEU,1976,574.5424
Germany,DEU,1977,715.5292
Germany,DEU,1978,749.3453
Germany,DEU,1979,756.81415
Germany,DEU,1980,805.5868
Germany,DEU,1981,832.1735
Germany,DEU,1982,826.0129
Germany,DEU,1983,776.7313
Germany,DEU,1984,772.05664
Germany,DEU,1985,730.3256
Germany,DEU,1986,771.3484
Germany,DEU,1987,829.4859
Germany,DEU,1988,823.5051
Germany,DEU,1989,755.32306
Germany,DEU,1990,706.2239
Germany,DEU,1991,651.492
Germany,DEU,1992,760.0543
Germany,DEU,1993,784.4712
Germany,DEU,1994,850.47345
Germany,DEU,1995,925.64606
Germany,DEU,1996,849.6406
Germany,DEU,1997,897.63513
Germany,DEU,1998,971.6043
Germany,DEU,1999,1082.5771
Germany,DEU,2000,1411.9044
Germany,DEU,2001,1465.9188
Germany,DEU,2002,1743.0519
Germany,DEU,2003,1795.5338
Germany,DEU,2004,2228.5981
Germany,DEU,2005,2541.3735
Germany,DEU,2006,3015.7456
Germany,DEU,2007,3670.635
Germany,DEU,2008,3787.3271
Germany,DEU,2009,3841.3103
Germany,DEU,2010,4159.35
Germany,DEU,2011,4815.5254
Germany,DEU,2012,5489.6484
Germany,DEU,2013,5713.383
Germany,DEU,2014,6044.5205
Germany,DEU,2015,6854.0376
Germany,DEU,2016,6842.677
Germany,DEU,2017,7653.935
Germany,DEU,2018,7844.516
Germany,DEU,2019,8367.423
Germany,DEU,2020,8730.213
Germany,DEU,2021,8106.167
Germany,DEU,2022,8710.929
Greece,GRC,1965,277.79437
Greece,GRC,1966,600.37665
Greece,GRC,1967,576.258
Greece,GRC,1968,474.8488
Greece,GRC,1969,712.70374
Greece,GRC,1970,912.1987
Greece,GRC,1971,914.393
Greece,GRC,1972,918.6687
Greece,GRC,1973,758.4919
Greece,GRC,1974,794.9931
Greece,GRC,1975,676.6668
Greece,GRC,1976,624.9623
Greece,GRC,1977,632.6603
Greece,GRC,1978,972.60974
Greece,GRC,1979,1146.8804
Greece,GRC,1980,1081.8069
Greece,GRC,1981,1069.5895
Greece,GRC,1982,1105.0518
Greece,GRC,1983,718.04694
Greece,GRC,1984,868.847
Greece,GRC,1985,842.90985
Greece,GRC,1986,962.67694
Greece,GRC,1987,819.9489
Greece,GRC,1988,691.607
Greece,GRC,1989,550.4554
Greece,GRC,1990,508.31854
Greece,GRC,1991,882.4113
Greece,GRC,1992,624.24634
Greece,GRC,1993,652.25146
Greece,GRC,1994,732.36664
Greece,GRC,1995,982.384
Greece,GRC,1996,1200.4427
Greece,GRC,1997,1065.3049
Greece,GRC,1998,1023.6431
Greece,GRC,1999,1278.9609
Greece,GRC,2000,1110.1322
Greece,GRC,2001,779.76434
Greece,GRC,2002,943.99164
Greece,GRC,2003,1540.7245
Greece,GRC,2004,1537.6884
Greece,GRC,2005,1654.2289
Greece,GRC,2006,2018.3182
Greece,GRC,2007,1264.5426
Greece,GRC,2008,1536.493
Greece,GRC,2009,2149.8867
Greece,GRC,2010,2788.984
Greece,GRC,2011,2158.8274
Greece,GRC,2012,2676.7607
Greece,GRC,2013,3740.747
Greece,GRC,2014,3208.7178
Greece,GRC,2015,3882.5115
Greece,GRC,2016,3901.6023
Greece,GRC,2017,3631.994
Greece,GRC,2018,4218.0415
Greece,GRC,2019,4247.234
Greece,GRC,2020,4637.3164
Greece,GRC,2021,5820.6196
Greece,GRC,2022,6049.1455
Hungary,HUN,1965,21.869368
Hungary,HUN,1966,29.075357
Hungary,HUN,1967,23.755962
Hungary,HUN,1968,25.689482
Hungary,HUN,1969,27.323257
Hungary,HUN,1970,25.225956
Hungary,HUN,1971,27.439415
Hungary,HUN,1972,31.346327
Hungary,HUN,1973,28.687922
Hungary,HUN,1974,22.902777
Hungary,HUN,1975,45.81541
Hungary,HUN,1976,46.122116
Hungary,HUN,1977,41.456043
Hungary,HUN,1978,38.26252
Hungary,HUN,1979,40.37518
Hungary,HUN,1980,30.955471
Hungary,HUN,1981,46.511745
Hungary,HUN,1982,44.12329
Hungary,HUN,1983,43.15377
Hungary,HUN,1984,50.58308
Hungary,HUN,1985,43.473766
Hungary,HUN,1986,43.345345
Hungary,HUN,1987,47.73347
Hungary,HUN,1988,47.893253
Hungary,HUN,1989,44.935703
Hungary,HUN,1990,55.95724
Hungary,HUN,1991,62.678
Hungary,HUN,1992,59.21329
Hungary,HUN,1993,59.412083
Hungary,HUN,1994,59.92055
Hungary,HUN,1995,63.981945
Hungary,HUN,1996,74.862885
Hungary,HUN,1997,78.541626
Hungary,HUN,1998,63.333763
Hungary,HUN,1999,72.599144
Hungary,HUN,2000,71.93037
Hungary,HUN,2001,75.93083
Hungary,HUN,2002,69.29614
Hungary,HUN,2003,100.95479
Hungary,HUN,2004,289.5019
Hungary,HUN,2005,588.6208
Hungary,HUN,2006,478.5793
Hungary,HUN,2007,620.19403
Hungary,HUN,2008,924.22925
Hungary,HUN,2009,1095.9808
Hungary,HUN,2010,1135.398
Hungary,HUN,2011,1016.66595
Hungary,HUN,2012,986.82074
Hungary,HUN,2013,1013.7723
Hungary,HUN,2014,1189.6287
Hungary,HUN,2015,1198.0931
Hungary,HUN,2016,1217.1868
Hungary,HUN,2017,1256.4393
Hungary,HUN,2018,1375.4564
Hungary,HUN,2019,1630.6243
Hungary,HUN,2020,1944.6886
Hungary,HUN,2021,2334.5867
Hungary,HUN,2022,2430.8186
Ireland,IRL,1965,976.5701
Ireland,IRL,1966,875.63556
Ireland,IRL,1967,823.13763
Ireland,IRL,1968,782.7576
Ireland,IRL,1969,589.4328
Ireland,IRL,1970,807.7536
Ireland,IRL,1971,463.25537
Ireland,IRL,1972,673.19196
Ireland,IRL,1973,617.70984
Ireland,IRL,1974,751.9066
Ireland,IRL,1975,490.05035
Ireland,IRL,1976,547.1035
Ireland,IRL,1977,676.2443
Ireland,IRL,1978,624.21423
Ireland,IRL,1979,728.4445
Ireland,IRL,1980,730.10254
Ireland,IRL,1981,743.0562
Ireland,IRL,1982,687.5525
Ireland,IRL,1983,663.455
Ireland,IRL,1984,581.2185
Ireland,IRL,1985,706.28046
Ireland,IRL,1986,772.7663
Ireland,IRL,1987,577.4528
Ireland,IRL,1988,737.33856
Ireland,IRL,1989,592.36285
Ireland,IRL,1990,591.335
Ireland,IRL,1991,629.3969
Ireland,IRL,1992,688.8869
Ireland,IRL,1993,650.4948
Ireland,IRL,1994,780.08264
Ireland,IRL,1995,602.22437
Ireland,IRL,1996,627.31604
Ireland,IRL,1997,662.42456
Ireland,IRL,1998,945.94226
Ireland,IRL,1999,899.2705
Ireland,IRL,2000,935.68726
Ireland,IRL,2001,794.4643
Ireland,IRL,2002,1040.8417
Ireland,IRL,2003,840.10944
Ireland,IRL,2004,1004.79016
Ireland,IRL,2005,1314.3755
Ireland,IRL,2006,1677.2631
Ireland,IRL,2007,1880.2827
Ireland,IRL,2008,2421.0295
Ireland,IRL,2009,2769.064
Ireland,IRL,2010,2548.9878
Ireland,IRL,2011,3559.37
Ireland,IRL,2012,3415.1387
Ireland,IRL,2013,3645.24
Ireland,IRL,2014,4086.3743
Ireland,IRL,2015,4890.8706
Ireland,IRL,2016,4616.0977
Ireland,IRL,2017,5425.8823
Ireland,IRL,2018,6049.939
Ireland,IRL,2019,6895.195
Ireland,IRL,2020,7665.064
Ireland,IRL,2021,6623.028
Ireland,IRL,2022,7601.9966
Italy,ITA,1965,2598.4353
Italy,ITA,1966,2679.9512
Italy,ITA,1967,2588.5369
Italy,ITA,1968,2597.4805
Italy,ITA,1969,2507.766
Italy,ITA,1970,2473.793
Italy,ITA,1971,2387.3337
Italy,ITA,1972,2472.4778
Italy,ITA,1973,2249.9158
Italy,ITA,1974,2272.5486
Italy,ITA,1975,2416.6353
Italy,ITA,1976,2294.987
Italy,ITA,1977,2915.3333
Italy,ITA,1978,2609.2537
Italy,ITA,1979,2625.048
Italy,ITA,1980,2582.6516
Italy,ITA,1981,2430.088
Italy,ITA,1982,2348.0908
Italy,ITA,1983,2339.282
Italy,ITA,1984,2392.348
Italy,ITA,1985,2288.4683
Italy,ITA,1986,2298.7302
Italy,ITA,1987,2226.324
Italy,ITA,1988,2291.1963
Italy,ITA,1989,1943.7927
Italy,ITA,1990,1811.8582
Italy,ITA,1991,2364.731
Italy,ITA,1992,2374.3494
Italy,ITA,1993,2344.1868
Italy,ITA,1994,2501.0742
Italy,ITA,1995,2148.726
Italy,ITA,1996,2395.758
Italy,ITA,1997,2394.2917
Italy,ITA,1998,2408.1235
Italy,ITA,1999,2660.0537
Italy,ITA,2000,2636.9468
Italy,ITA,2001,2800.0916
Italy,ITA,2002,2472.832
Italy,ITA,2003,2373.115
Italy,ITA,2004,2742.256
Italy,ITA,2005,2432.205
Italy,ITA,2006,2522.5317
Italy,ITA,2007,2350.8257
Italy,ITA,2008,2922.4087
Italy,ITA,2009,3504.1128
Italy,ITA,2010,3891.7666
Italy,ITA,2011,4141.5615
Italy,ITA,2012,4574.9106
Italy,ITA,2013,5426.9326
Italy,ITA,2014,5766.9365
Italy,ITA,2015,5275.722
Italy,ITA,2016,5222.191
Italy,ITA,2017,5028.5605
Italy,ITA,2018,5487.9443
Italy,ITA,2019,5442.3965
Italy,ITA,2020,5562.403
Italy,ITA,2021,5398.637
Italy,ITA,2022,4798.736
Latvia,LVA,1985,3317.3572
Latvia,LVA,1986,3324.7288
Latvia,LVA,1987,4078.564
Latvia,LVA,1988,3298.0244
Latvia,LVA,1989,3959.1714
Latvia,LVA,1990,4943.345
Latvia,LVA,1991,3614.874
Latvia,LVA,1992,2799.4336
Latvia,LVA,1993,3222.6824
Latvia,LVA,1994,3749.4663
Latvia,LVA,1995,3379.0547
Latvia,LVA,1996,2171.4016
Latvia,LVA,1997,3496.726
Latvia,LVA,1998,5185.4395
Latvia,LVA,1999,3362.3794
Latvia,LVA,2000,3490.245
Latvia,LVA,2001,3535.4985
Latvia,LVA,2002,3119.3333
Latvia,LVA,2003,2958.3645
Latvia,LVA,2004,4074.1118
Latvia,LVA,2005,4398.7793
Latvia,LVA,2006,3621.0515
Latvia,LVA,2007,3691.251
Latvia,LVA,2008,4214.8496
Latvia,LVA,2009,4699.3184
Latvia,LVA,2010,4962.717
Latvia,LVA,2011,4250.5703
Latvia,LVA,2012,5653.565
Latvia,LVA,2013,4978.0864
Latvia,LVA,2014,4023.632
Latvia,LVA,2015,4099.644
