Entity,Code,Year,4_1_Libdem
Hungary,HUN,2014,0.521
Hungary,HUN,2015,0.482
Hungary,HUN,2016,0.473
Hungary,HUN,2017,0.443
Hungary,HUN,2018,0.381
Hungary,HUN,2019,0.368
Hungary,HUN,2020,0.356
Hungary,HUN,2021,0.35
Hungary,HUN,2022,0.337
Ireland,IRL,1789,0.231
Ireland,IRL,1790,0.24
Ireland,IRL,1791,0.246
Ireland,IRL,1792,0.244
Ireland,IRL,1793,0.244
Ireland,IRL,1794,0.244
Ireland,IRL,1795,0.243
Ireland,IRL,1796,0.25
Ireland,IRL,1797,0.247
Ireland,IRL,1798,0.247
Ireland,IRL,1799,0.247
Ireland,IRL,1800,0.247
Ireland,IRL,1801,0.252
Ireland,IRL,1802,0.252
Ireland,IRL,1803,0.248
Ireland,IRL,1804,0.248
Ireland,IRL,1805,0.248
Ireland,IRL,1806,0.252
Ireland,IRL,1807,0.252
Ireland,IRL,1808,0.249
Ireland,IRL,1809,0.249
Ireland,IRL,1810,0.252
Ireland,IRL,1811,0.249
Ireland,IRL,1812,0.251
Ireland,IRL,1813,0.249
Ireland,IRL,1814,0.249
Ireland,IRL,1815,0.249
Ireland,IRL,1816,0.246
Ireland,IRL,1817,0.246
Ireland,IRL,1818,0.248
Ireland,IRL,1819,0.243
Ireland,IRL,1820,0.248
Ireland,IRL,1821,0.246
Ireland,IRL,1822,0.246
Ireland,IRL,1823,0.246
Ireland,IRL,1824,0.246
Ireland,IRL,1825,0.251
Ireland,IRL,1826,0.257
Ireland,IRL,1827,0.255
Ireland,IRL,1828,0.255
Ireland,IRL,1829,0.253
Ireland,IRL,1830,0.261
Ireland,IRL,1831,0.261
Ireland,IRL,1832,0.265
Ireland,IRL,1833,0.274
Ireland,IRL,1834,0.278
Ireland,IRL,1835,0.288
Ireland,IRL,1836,0.287
Ireland,IRL,1837,0.288
Ireland,IRL,1838,0.286
Ireland,IRL,1839,0.288
Ireland,IRL,1840,0.292
Ireland,IRL,1841,0.295
Ireland,IRL,1842,0.292
Ireland,IRL,1843,0.292
Ireland,IRL,1844,0.296
Ireland,IRL,1845,0.296
Ireland,IRL,1846,0.296
Ireland,IRL,1847,0.297
Ireland,IRL,1848,0.295
Ireland,IRL,1849,0.295
Ireland,IRL,1850,0.295
Ireland,IRL,1851,0.296
Ireland,IRL,1852,0.299
Ireland,IRL,1853,0.296
Ireland,IRL,1854,0.296
Ireland,IRL,1855,0.296
Ireland,IRL,1856,0.296
Ireland,IRL,1857,0.3
Ireland,IRL,1858,0.296
Ireland,IRL,1859,0.299
Ireland,IRL,1860,0.297
Ireland,IRL,1861,0.303
Ireland,IRL,1862,0.303
Ireland,IRL,1863,0.303
Ireland,IRL,1864,0.303
Ireland,IRL,1865,0.309
Ireland,IRL,1866,0.309
Ireland,IRL,1867,0.318
Ireland,IRL,1868,0.323
Ireland,IRL,1869,0.319
Ireland,IRL,1870,0.323
Ireland,IRL,1871,0.324
Ireland,IRL,1872,0.324
Ireland,IRL,1873,0.325
Ireland,IRL,1874,0.333
Ireland,IRL,1875,0.331
Ireland,IRL,1876,0.331
Ireland,IRL,1877,0.331
Ireland,IRL,1878,0.331
Ireland,IRL,1879,0.331
Ireland,IRL,1880,0.345
Ireland,IRL,1881,0.344
Ireland,IRL,1882,0.344
Ireland,IRL,1883,0.353
Ireland,IRL,1884,0.374
Ireland,IRL,1885,0.378
Ireland,IRL,1886,0.388
Ireland,IRL,1887,0.39
Ireland,IRL,1888,0.39
Ireland,IRL,1889,0.39
Ireland,IRL,1890,0.39
Ireland,IRL,1891,0.39
Ireland,IRL,1892,0.398
Ireland,IRL,1893,0.408
Ireland,IRL,1894,0.408
Ireland,IRL,1895,0.405
Ireland,IRL,1896,0.409
Ireland,IRL,1897,0.409
Ireland,IRL,1898,0.41
Ireland,IRL,1899,0.41
Ireland,IRL,1900,0.417
Ireland,IRL,1901,0.42
Ireland,IRL,1902,0.42
Ireland,IRL,1903,0.42
Ireland,IRL,1904,0.42
Ireland,IRL,1905,0.42
Ireland,IRL,1906,0.422
Ireland,IRL,1907,0.422
Ireland,IRL,1908,0.422
Ireland,IRL,1909,0.422
Ireland,IRL,1910,0.425
Ireland,IRL,1911,0.425
Ireland,IRL,1912,0.424
Ireland,IRL,1913,0.424
Ireland,IRL,1914,0.411
Ireland,IRL,1915,0.409
Ireland,IRL,1916,0.408
Ireland,IRL,1917,0.408
Ireland,IRL,1918,0.408
Ireland,IRL,1919,0.236
Ireland,IRL,1920,0.237
Ireland,IRL,1921,0.326
Ireland,IRL,1922,0.457
Ireland,IRL,1923,0.525
Ireland,IRL,1924,0.612
Ireland,IRL,1925,0.615
Ireland,IRL,1926,0.619
Ireland,IRL,1927,0.622
Ireland,IRL,1928,0.631
Ireland,IRL,1929,0.634
Ireland,IRL,1930,0.634
Ireland,IRL,1931,0.634
Ireland,IRL,1932,0.645
Ireland,IRL,1933,0.646
Ireland,IRL,1934,0.646
Ireland,IRL,1935,0.65
Ireland,IRL,1936,0.658
Ireland,IRL,1937,0.658
Ireland,IRL,1938,0.65
Ireland,IRL,1939,0.638
Ireland,IRL,1940,0.638
Ireland,IRL,1941,0.638
Ireland,IRL,1942,0.638
Ireland,IRL,1943,0.639
Ireland,IRL,1944,0.641
Ireland,IRL,1945,0.646
Ireland,IRL,1946,0.662
Ireland,IRL,1947,0.662
Ireland,IRL,1948,0.659
Ireland,IRL,1949,0.666
Ireland,IRL,1950,0.67
Ireland,IRL,1951,0.674
Ireland,IRL,1952,0.678
Ireland,IRL,1953,0.678
Ireland,IRL,1954,0.679
Ireland,IRL,1955,0.679
Ireland,IRL,1956,0.679
Ireland,IRL,1957,0.679
Ireland,IRL,1958,0.68
Ireland,IRL,1959,0.68
Ireland,IRL,1960,0.683
Ireland,IRL,1961,0.688
Ireland,IRL,1962,0.7
Ireland,IRL,1963,0.7
Ireland,IRL,1964,0.706
Ireland,IRL,1965,0.709
Ireland,IRL,1966,0.71
Ireland,IRL,1967,0.711
Ireland,IRL,1968,0.711
Ireland,IRL,1969,0.711
Ireland,IRL,1970,0.719
Ireland,IRL,1971,0.722
Ireland,IRL,1972,0.722
Ireland,IRL,1973,0.719
Ireland,IRL,1974,0.737
Ireland,IRL,1975,0.737
Ireland,IRL,1976,0.737
Ireland,IRL,1977,0.737
Ireland,IRL,1978,0.736
Ireland,IRL,1979,0.736
Ireland,IRL,1980,0.733
Ireland,IRL,1981,0.74
Ireland,IRL,1982,0.739
Ireland,IRL,1983,0.739
Ireland,IRL,1984,0.744
Ireland,IRL,1985,0.747
Ireland,IRL,1986,0.753
Ireland,IRL,1987,0.76
Ireland,IRL,1988,0.761
Ireland,IRL,1989,0.76
Ireland,IRL,1990,0.769
Ireland,IRL,1991,0.787
Ireland,IRL,1992,0.791
Ireland,IRL,1993,0.79
Ireland,IRL,1994,0.79
Ireland,IRL,1995,0.791
Ireland,IRL,1996,0.794
Ireland,IRL,1997,0.809
Ireland,IRL,1998,0.812
Ireland,IRL,1999,0.812
Ireland,IRL,2000,0.816
Ireland,IRL,2001,0.816
Ireland,IRL,2002,0.816
Ireland,IRL,2003,0.815
Ireland,IRL,2004,0.815
Ireland,IRL,2005,0.815
Ireland,IRL,2006,0.815
Ireland,IRL,2007,0.822
Ireland,IRL,2008,0.826
Ireland,IRL,2009,0.826
Ireland,IRL,2010,0.826
Ireland,IRL,2011,0.826
Ireland,IRL,2012,0.827
Ireland,IRL,2013,0.826
Ireland,IRL,2014,0.827
Ireland,IRL,2015,0.826
Ireland,IRL,2016,0.82
Ireland,IRL,2017,0.825
Ireland,IRL,2018,0.822
Ireland,IRL,2019,0.827
Ireland,IRL,2020,0.824
Ireland,IRL,2021,0.832
Ireland,IRL,2022,0.824
Italy,ITA,1815,0.061
Italy,ITA,1816,0.061
Italy,ITA,1817,0.061
Italy,ITA,1818,0.061
Italy,ITA,1819,0.061
Italy,ITA,1820,0.061
Italy,ITA,1821,0.061
Italy,ITA,1822,0.061
Italy,ITA,1823,0.061
Italy,ITA,1824,0.061
Italy,ITA,1825,0.061
Italy,ITA,1826,0.061
Italy,ITA,1827,0.061
Italy,ITA,1828,0.061
Italy,ITA,1829,0.061
Italy,ITA,1830,0.061
Italy,ITA,1831,0.067
Italy,ITA,1832,0.067
Italy,ITA,1833,0.067
Italy,ITA,1834,0.067
Italy,ITA,1835,0.067
Italy,ITA,1836,0.067
Italy,ITA,1837,0.067
Italy,ITA,1838,0.067
Italy,ITA,1839,0.067
Italy,ITA,1840,0.067
Italy,ITA,1841,0.067
Italy,ITA,1842,0.067
Italy,ITA,1843,0.067
Italy,ITA,1844,0.067
Italy,ITA,1845,0.067
Italy,ITA,1846,0.067
Italy,ITA,1847,0.067
Italy,ITA,1848,0.106
Italy,ITA,1849,0.133
Italy,ITA,1850,0.136
Italy,ITA,1851,0.136
Italy,ITA,1852,0.136
Italy,ITA,1853,0.136
Italy,ITA,1854,0.135
Italy,ITA,1855,0.135
Italy,ITA,1856,0.135
Italy,ITA,1857,0.135
Italy,ITA,1858,0.136
Italy,ITA,1859,0.136
Italy,ITA,1860,0.137
Italy,ITA,1861,0.137
Italy,ITA,1862,0.197
Italy,ITA,1863,0.197
Italy,ITA,1864,0.197
Italy,ITA,1865,0.197
Italy,ITA,1866,0.224
Italy,ITA,1867,0.222
Italy,ITA,1868,0.223
Italy,ITA,1869,0.223
Italy,ITA,1870,0.221
Italy,ITA,1871,0.217
Italy,ITA,1872,0.217
Italy,ITA,1873,0.217
Italy,ITA,1874,0.217
Italy,ITA,1875,0.219
Italy,ITA,1876,0.218
Italy,ITA,1877,0.219
Italy,ITA,1878,0.217
Italy,ITA,1879,0.217
Italy,ITA,1880,0.231
Italy,ITA,1881,0.232
Italy,ITA,1882,0.236
Italy,ITA,1883,0.239
Italy,ITA,1884,0.239
Italy,ITA,1885,0.239
Italy,ITA,1886,0.238
Italy,ITA,1887,0.24
Italy,ITA,1888,0.236
Italy,ITA,1889,0.236
Italy,ITA,1890,0.238
Italy,ITA,1891,0.239
Italy,ITA,1892,0.24
Italy,ITA,1893,0.242
Italy,ITA,1894,0.243
Italy,ITA,1895,0.238
Italy,ITA,1896,0.24
Italy,ITA,1897,0.237
Italy,ITA,1898,0.228
Italy,ITA,1899,0.228
Italy,ITA,1900,0.252
Italy,ITA,1901,0.251
Italy,ITA,1902,0.253
Italy,ITA,1903,0.253
Italy,ITA,1904,0.252
Italy,ITA,1905,0.255
Italy,ITA,1906,0.256
Italy,ITA,1907,0.256
Italy,ITA,1908,0.255
Italy,ITA,1909,0.253
Italy,ITA,1910,0.252
Italy,ITA,1911,0.252
Italy,ITA,1912,0.255
Italy,ITA,1913,0.285
Italy,ITA,1914,0.273
Italy,ITA,1915,0.25
Italy,ITA,1916,0.249
Italy,ITA,1917,0.25
Italy,ITA,1918,0.25
Italy,ITA,1919,0.286
Italy,ITA,1920,0.287
Italy,ITA,1921,0.28
Italy,ITA,1922,0.233
Italy,ITA,1923,0.122
Italy,ITA,1924,0.098
Italy,ITA,1925,0.05
Italy,ITA,1926,0.037
Italy,ITA,1927,0.036
Italy,ITA,1928,0.036
Italy,ITA,1929,0.034
Italy,ITA,1930,0.034
Italy,ITA,1931,0.034
Italy,ITA,1932,0.033
Italy,ITA,1933,0.034
Italy,ITA,1934,0.034
Italy,ITA,1935,0.034
Italy,ITA,1936,0.034
Italy,ITA,1937,0.034
Italy,ITA,1938,0.033
Italy,ITA,1939,0.032
Italy,ITA,1940,0.035
Italy,ITA,1941,0.035
Italy,ITA,1942,0.035
Italy,ITA,1943,0.033
Italy,ITA,1944,0.097
Italy,ITA,1945,0.122
Italy,ITA,1946,0.352
Italy,ITA,1947,0.502
Italy,ITA,1948,0.518
Italy,ITA,1949,0.56
Italy,ITA,1950,0.56
Italy,ITA,1951,0.56
Italy,ITA,1952,0.56
Italy,ITA,1953,0.567
Italy,ITA,1954,0.572
Italy,ITA,1955,0.572
Italy,ITA,1956,0.603
Italy,ITA,1957,0.603
Italy,ITA,1958,0.605
Italy,ITA,1959,0.605
Italy,ITA,1960,0.621
Italy,ITA,1961,0.623
Italy,ITA,1962,0.625
Italy,ITA,1963,0.63
Italy,ITA,1964,0.631
Italy,ITA,1965,0.631
Italy,ITA,1966,0.631
Italy,ITA,1967,0.631
Italy,ITA,1968,0.633
Italy,ITA,1969,0.64
Italy,ITA,1970,0.653
Italy,ITA,1971,0.657
Italy,ITA,1972,0.655
Italy,ITA,1973,0.648
Italy,ITA,1974,0.648
Italy,ITA,1975,0.655
Italy,ITA,1976,0.668
Italy,ITA,1977,0.677
Italy,ITA,1978,0.677
Italy,ITA,1979,0.676
Italy,ITA,1980,0.705
Italy,ITA,1981,0.716
Italy,ITA,1982,0.718
Italy,ITA,1983,0.72
Italy,ITA,1984,0.735
Italy,ITA,1985,0.735
Italy,ITA,1986,0.735
Italy,ITA,1987,0.732
Italy,ITA,1988,0.73
Italy,ITA,1989,0.73
Italy,ITA,1990,0.736
Italy,ITA,1991,0.745
Italy,ITA,1992,0.753
Italy,ITA,1993,0.758
Italy,ITA,1994,0.751
Italy,ITA,1995,0.753
Italy,ITA,1996,0.759
Italy,ITA,1997,0.765
Italy,ITA,1998,0.765
Italy,ITA,1999,0.765
Italy,ITA,2000,0.763
Italy,ITA,2001,0.75
Italy,ITA,2002,0.758
Italy,ITA,2003,0.761
Italy,ITA,2004,0.761
Italy,ITA,2005,0.767
Italy,ITA,2006,0.786
Italy,ITA,2007,0.79
Italy,ITA,2008,0.774
Italy,ITA,2009,0.777
Italy,ITA,2010,0.778
Italy,ITA,2011,0.786
Italy,ITA,2012,0.796
Italy,ITA,2013,0.793
Italy,ITA,2014,0.794
Italy,ITA,2015,0.794
Italy,ITA,2016,0.797
Italy,ITA,2017,0.796
Italy,ITA,2018,0.792
Italy,ITA,2019,0.781
Italy,ITA,2020,0.774
Italy,ITA,2021,0.768
Italy,ITA,2022,0.766
Latvia,LVA,1789,0.014
Latvia,LVA,1790,0.014
Latvia,LVA,1791,0.014
Latvia,LVA,1792,0.014
Latvia,LVA,1793,0.014
Latvia,LVA,1794,0.014
Latvia,LVA,1795,0.014
Latvia,LVA,1796,0.014
Latvia,LVA,1797,0.014
Latvia,LVA,1798,0.014
Latvia,LVA,1799,0.014
Latvia,LVA,1800,0.014
Latvia,LVA,1801,0.015
Latvia,LVA,1802,0.015
Latvia,LVA,1803,0.015
Latvia,LVA,1804,0.015
Latvia,LVA,1805,0.015
Latvia,LVA,1806,0.015
Latvia,LVA,1807,0.015
Latvia,LVA,1808,0.015
Latvia,LVA,1809,0.015
Latvia,LVA,1810,0.015
Latvia,LVA,1811,0.015
Latvia,LVA,1812,0.015
Latvia,LVA,1813,0.015
Latvia,LVA,1814,0.015
Latvia,LVA,1815,0.015
Latvia,LVA,1816,0.015
Latvia,LVA,1817,0.015
Latvia,LVA,1818,0.015
Latvia,LVA,1819,0.015
Latvia,LVA,1820,0.015
Latvia,LVA,1821,0.015
Latvia,LVA,1822,0.014
Latvia,LVA,1823,0.014
Latvia,LVA,1824,0.014
Latvia,LVA,1825,0.014
Latvia,LVA,1826,0.014
Latvia,LVA,1827,0.014
Latvia,LVA,1828,0.014
Latvia,LVA,1829,0.014
Latvia,LVA,1830,0.014
Latvia,LVA,1831,0.014
Latvia,LVA,1832,0.014
Latvia,LVA,1833,0.015
Latvia,LVA,1834,0.015
Latvia,LVA,1835,0.015
Latvia,LVA,1836,0.015
Latvia,LVA,1837,0.015
Latvia,LVA,1838,0.015
Latvia,LVA,1839,0.015
Latvia,LVA,1840,0.015
Latvia,LVA,1841,0.015
Latvia,LVA,1842,0.015
Latvia,LVA,1843,0.015
Latvia,LVA,1844,0.015
Latvia,LVA,1845,0.015
Latvia,LVA,1846,0.015
Latvia,LVA,1847,0.015
Latvia,LVA,1848,0.016
Latvia,LVA,1849,0.016
Latvia,LVA,1850,0.016
Latvia,LVA,1851,0.016
Latvia,LVA,1852,0.016
Latvia,LVA,1853,0.016
Latvia,LVA,1854,0.016
Latvia,LVA,1855,0.028
Latvia,LVA,1856,0.028
Latvia,LVA,1857,0.028
Latvia,LVA,1858,0.028
Latvia,LVA,1859,0.028
Latvia,LVA,1860,0.028
Latvia,LVA,1861,0.032
Latvia,LVA,1862,0.032
Latvia,LVA,1863,0.033
Latvia,LVA,1864,0.068
Latvia,LVA,1865,0.083
Latvia,LVA,1866,0.091
Latvia,LVA,1867,0.093
Latvia,LVA,1868,0.093
Latvia,LVA,1869,0.093
Latvia,LVA,1870,0.094
Latvia,LVA,1871,0.094
Latvia,LVA,1872,0.094
Latvia,LVA,1873,0.094
Latvia,LVA,1874,0.097
Latvia,LVA,1875,0.097
Latvia,LVA,1876,0.097
Latvia,LVA,1877,0.097
Latvia,LVA,1878,0.056
Latvia,LVA,1879,0.056
Latvia,LVA,1880,0.056
Latvia,LVA,1881,0.038
Latvia,LVA,1882,0.038
Latvia,LVA,1883,0.038
Latvia,LVA,1884,0.038
Latvia,LVA,1885,0.041
Latvia,LVA,1886,0.041
Latvia,LVA,1887,0.041
Latvia,LVA,1888,0.041
Latvia,LVA,1889,0.041
Latvia,LVA,1890,0.041
Latvia,LVA,1891,0.041
Latvia,LVA,1892,0.041
Latvia,LVA,1893,0.041
Latvia,LVA,1894,0.048
Latvia,LVA,1895,0.048
Latvia,LVA,1896,0.048
Latvia,LVA,1897,0.046
Latvia,LVA,1898,0.046
Latvia,LVA,1899,0.047
Latvia,LVA,1900,0.04
Latvia,LVA,1901,0.039
Latvia,LVA,1902,0.04
Latvia,LVA,1903,0.04
Latvia,LVA,1904,0.04
Latvia,LVA,1905,0.038
Latvia,LVA,1906,0.059
Latvia,LVA,1907,0.064
Latvia,LVA,1908,0.071
Latvia,LVA,1909,0.073
Latvia,LVA,1910,0.072
Latvia,LVA,1911,0.073
Latvia,LVA,1912,0.073
Latvia,LVA,1913,0.073
Latvia,LVA,1914,0.072
Latvia,LVA,1915,0.07
Latvia,LVA,1916,0.069
Latvia,LVA,1917,0.064
Latvia,LVA,1918,0.028
Latvia,LVA,1919,0.022
Latvia,LVA,1920,0.256
Latvia,LVA,1921,0.257
Latvia,LVA,1922,0.309
Latvia,LVA,1923,0.612
Latvia,LVA,1924,0.623
Latvia,LVA,1925,0.622
Latvia,LVA,1926,0.619
Latvia,LVA,1927,0.619
Latvia,LVA,1928,0.618
Latvia,LVA,1929,0.613
Latvia,LVA,1930,0.613
Latvia,LVA,1931,0.613
Latvia,LVA,1932,0.613
Latvia,LVA,1933,0.613
Latvia,LVA,1934,0.233
Latvia,LVA,1935,0.146
Latvia,LVA,1936,0.143
Latvia,LVA,1937,0.143
Latvia,LVA,1938,0.143
Latvia,LVA,1939,0.143
Latvia,LVA,1940,0.014
Latvia,LVA,1941,0.014
Latvia,LVA,1942,0.014
Latvia,LVA,1943,0.014
Latvia,LVA,1944,0.014
Latvia,LVA,1945,0.014
Latvia,LVA,1946,0.015
Latvia,LVA,1947,0.015
Latvia,LVA,1948,0.014
Latvia,LVA,1949,0.014
Latvia,LVA,1950,0.015
Latvia,LVA,1951,0.015
Latvia,LVA,1952,0.015
Latvia,LVA,1953,0.015
Latvia,LVA,1954,0.021
Latvia,LVA,1955,0.021
Latvia,LVA,1956,0.023
Latvia,LVA,1957,0.023
Latvia,LVA,1958,0.024
Latvia,LVA,1959,0.024
Latvia,LVA,1960,0.024
Latvia,LVA,1961,0.025
Latvia,LVA,1962,0.023
Latvia,LVA,1963,0.023
Latvia,LVA,1964,0.023
Latvia,LVA,1965,0.023
Latvia,LVA,1966,0.023
Latvia,LVA,1967,0.023
Latvia,LVA,1968,0.023
Latvia,LVA,1969,0.023
Latvia,LVA,1970,0.024
Latvia,LVA,1971,0.025
Latvia,LVA,1972,0.025
Latvia,LVA,1973,0.025
Latvia,LVA,1974,0.025
Latvia,LVA,1975,0.025
Latvia,LVA,1976,0.025
Latvia,LVA,1977,0.025
Latvia,LVA,1978,0.025
Latvia,LVA,1979,0.025
Latvia,LVA,1980,0.028
Latvia,LVA,1981,0.028
Latvia,LVA,1982,0.028
Latvia,LVA,1983,0.027
Latvia,LVA,1984,0.027
Latvia,LVA,1985,0.029
Latvia,LVA,1986,0.036
Latvia,LVA,1987,0.041
Latvia,LVA,1988,0.042
Latvia,LVA,1989,0.061
Latvia,LVA,1990,0.448
Latvia,LVA,1991,0.502
Latvia,LVA,1992,0.569
Latvia,LVA,1993,0.636
Latvia,LVA,1994,0.684
Latvia,LVA,1995,0.68
Latvia,LVA,1996,0.689
Latvia,LVA,1997,0.703
Latvia,LVA,1998,0.702
Latvia,LVA,1999,0.7
Latvia,LVA,2000,0.705
Latvia,LVA,2001,0.705
Latvia,LVA,2002,0.71
Latvia,LVA,2003,0.716
Latvia,LVA,2004,0.715
Latvia,LVA,2005,0.712
Latvia,LVA,2006,0.701
Latvia,LVA,2007,0.672
Latvia,LVA,2008,0.674
Latvia,LVA,2009,0.684
Latvia,LVA,2010,0.692
Latvia,LVA,2011,0.715
Latvia,LVA,2012,0.725
Latvia,LVA,2013,0.74
Latvia,LVA,2014,0.748
Latvia,LVA,2015,0.754
Latvia,LVA,2016,0.737
Latvia,LVA,2017,0.733
Latvia,LVA,2018,0.74
Latvia,LVA,2019,0.748
Latvia,LVA,2020,0.739
Latvia,LVA,2021,0.735
Latvia,LVA,2022,0.73
Lithuania,LTU,1795,0.014
Lithuania,LTU,1796,0.014
Lithuania,LTU,1797,0.014
Lithuania,LTU,1798,0.014
Lithuania,LTU,1799,0.014
Lithuania,LTU,1800,0.014
Lithuania,LTU,1801,0.015
Lithuania,LTU,1802,0.015
Lithuania,LTU,1803,0.015
Lithuania,LTU,1804,0.015
Lithuania,LTU,1805,0.015
Lithuania,LTU,1806,0.015
Lithuania,LTU,1807,0.015
Lithuania,LTU,1808,0.015
Lithuania,LTU,1809,0.015
Lithuania,LTU,1810,0.015
Lithuania,LTU,1811,0.015
Lithuania,LTU,1812,0.015
Lithuania,LTU,1813,0.015
Lithuania,LTU,1814,0.015
Lithuania,LTU,1815,0.015
Lithuania,LTU,1816,0.015
Lithuania,LTU,1817,0.015
Lithuania,LTU,1818,0.015
Lithuania,LTU,1819,0.015
Lithuania,LTU,1820,0.015
Lithuania,LTU,1821,0.015
Lithuania,LTU,1822,0.014
Lithuania,LTU,1823,0.014
Lithuania,LTU,1824,0.014
Lithuania,LTU,1825,0.014
Lithuania,LTU,1826,0.014
Lithuania,LTU,1827,0.014
Lithuania,LTU,1828,0.014
Lithuania,LTU,1829,0.014
Lithuania,LTU,1830,0.014
Lithuania,LTU,1831,0.014
Lithuania,LTU,1832,0.014
Lithuania,LTU,1833,0.015
Lithuania,LTU,1834,0.015
Lithuania,LTU,1835,0.015
Lithuania,LTU,1836,0.015
Lithuania,LTU,1837,0.015
Lithuania,LTU,1838,0.015
Lithuania,LTU,1839,0.015
Lithuania,LTU,1840,0.015
Lithuania,LTU,1841,0.015
Lithuania,LTU,1842,0.015
Lithuania,LTU,1843,0.015
Lithuania,LTU,1844,0.015
Lithuania,LTU,1845,0.015
Lithuania,LTU,1846,0.015
Lithuania,LTU,1847,0.015
Lithuania,LTU,1848,0.016
Lithuania,LTU,1849,0.016
Lithuania,LTU,1850,0.016
Lithuania,LTU,1851,0.016
Lithuania,LTU,1852,0.016
Lithuania,LTU,1853,0.016
Lithuania,LTU,1854,0.016
Lithuania,LTU,1855,0.028
Lithuania,LTU,1856,0.028
Lithuania,LTU,1857,0.028
Lithuania,LTU,1858,0.028
Lithuania,LTU,1859,0.028
Lithuania,LTU,1860,0.028
Lithuania,LTU,1861,0.032
Lithuania,LTU,1862,0.032
Lithuania,LTU,1863,0.033
Lithuania,LTU,1864,0.068
Lithuania,LTU,1865,0.083
Lithuania,LTU,1866,0.091
Lithuania,LTU,1867,0.093
Lithuania,LTU,1868,0.093
Lithuania,LTU,1869,0.093
Lithuania,LTU,1870,0.094
Lithuania,LTU,1871,0.094
Lithuania,LTU,1872,0.094
Lithuania,LTU,1873,0.094
Lithuania,LTU,1874,0.097
Lithuania,LTU,1875,0.097
Lithuania,LTU,1876,0.097
Lithuania,LTU,1877,0.097
Lithuania,LTU,1878,0.056
Lithuania,LTU,1879,0.056
Lithuania,LTU,1880,0.056
Lithuania,LTU,1881,0.038
Lithuania,LTU,1882,0.038
Lithuania,LTU,1883,0.038
Lithuania,LTU,1884,0.038
Lithuania,LTU,1885,0.041
Lithuania,LTU,1886,0.041
Lithuania,LTU,1887,0.041
Lithuania,LTU,1888,0.041
Lithuania,LTU,1889,0.041
Lithuania,LTU,1890,0.041
Lithuania,LTU,1891,0.041
Lithuania,LTU,1892,0.041
Lithuania,LTU,1893,0.041
Lithuania,LTU,1894,0.048
Lithuania,LTU,1895,0.048
Lithuania,LTU,1896,0.048
Lithuania,LTU,1897,0.046
Lithuania,LTU,1898,0.046
Lithuania,LTU,1899,0.047
Lithuania,LTU,1900,0.04
Lithuania,LTU,1901,0.039
Lithuania,LTU,1902,0.04
Lithuania,LTU,1903,0.04
Lithuania,LTU,1904,0.04
Lithuania,LTU,1905,0.038
Lithuania,LTU,1906,0.059
Lithuania,LTU,1907,0.064
Lithuania,LTU,1908,0.071
Lithuania,LTU,1909,0.073
Lithuania,LTU,1910,0.072
Lithuania,LTU,1911,0.073
Lithuania,LTU,1912,0.073
Lithuania,LTU,1913,0.073
Lithuania,LTU,1914,0.072
Lithuania,LTU,1915,0.07
Lithuania,LTU,1916,0.069
Lithuania,LTU,1917,0.064
Lithuania,LTU,1918,0.136
Lithuania,LTU,1919,0.148
Lithuania,LTU,1920,0.362
Lithuania,LTU,1921,0.447
Lithuania,LTU,1922,0.454
Lithuania,LTU,1923,0.457
Lithuania,LTU,1924,0.447
Lithuania,LTU,1925,0.447
Lithuania,LTU,1926,0.412
Lithuania,LTU,1927,0.137
Lithuania,LTU,1928,0.137
Lithuania,LTU,1929,0.138
Lithuania,LTU,1930,0.141
Lithuania,LTU,1931,0.142
Lithuania,LTU,1932,0.142
Lithuania,LTU,1933,0.142
Lithuania,LTU,1934,0.142
Lithuania,LTU,1935,0.141
Lithuania,LTU,1936,0.142
Lithuania,LTU,1937,0.136
Lithuania,LTU,1938,0.136
Lithuania,LTU,1939,0.136
Lithuania,LTU,1940,0.014
Lithuania,LTU,1941,0.014
Lithuania,LTU,1942,0.014
Lithuania,LTU,1943,0.014
Lithuania,LTU,1944,0.014
Lithuania,LTU,1945,0.014
Lithuania,LTU,1946,0.015
Lithuania,LTU,1947,0.015
Lithuania,LTU,1948,0.014
Lithuania,LTU,1949,0.014
Lithuania,LTU,1950,0.015
Lithuania,LTU,1951,0.015
Lithuania,LTU,1952,0.015
Lithuania,LTU,1953,0.015
Lithuania,LTU,1954,0.021
Lithuania,LTU,1955,0.021
Lithuania,LTU,1956,0.023
Lithuania,LTU,1957,0.023
Lithuania,LTU,1958,0.024
Lithuania,LTU,1959,0.024
Lithuania,LTU,1960,0.024
Lithuania,LTU,1961,0.025
Lithuania,LTU,1962,0.023
Lithuania,LTU,1963,0.023
Lithuania,LTU,1964,0.023
Lithuania,LTU,1965,0.023
Lithuania,LTU,1966,0.023
Lithuania,LTU,1967,0.023
Lithuania,LTU,1968,0.023
Lithuania,LTU,1969,0.023
Lithuania,LTU,1970,0.024
Lithuania,LTU,1971,0.025
Lithuania,LTU,1972,0.025
Lithuania,LTU,1973,0.025
Lithuania,LTU,1974,0.025
Lithuania,LTU,1975,0.025
Lithuania,LTU,1976,0.025
Lithuania,LTU,1977,0.025
Lithuania,LTU,1978,0.025
Lithuania,LTU,1979,0.025
Lithuania,LTU,1980,0.028
Lithuania,LTU,1981,0.028
Lithuania,LTU,1982,0.028
Lithuania,LTU,1983,0.027
