Entity,Code,Year,2_1_Population_density
Latvia,LVA,1807,9.490407
Latvia,LVA,1808,9.490407
Latvia,LVA,1809,9.490407
Latvia,LVA,1810,9.490407
Latvia,LVA,1811,9.490407
Latvia,LVA,1812,9.490407
Latvia,LVA,1813,9.490407
Latvia,LVA,1814,9.490407
Latvia,LVA,1815,9.490407
Latvia,LVA,1816,9.490407
Latvia,LVA,1817,9.490407
Latvia,LVA,1818,9.490407
Latvia,LVA,1819,9.521517
Latvia,LVA,1820,9.584268
Latvia,LVA,1821,9.679158
Latvia,LVA,1822,9.806733
Latvia,LVA,1823,9.967491
Latvia,LVA,1824,10.130901
Latvia,LVA,1825,10.296995
Latvia,LVA,1826,10.465804
Latvia,LVA,1827,10.637394
Latvia,LVA,1828,10.811779
Latvia,LVA,1829,10.989024
Latvia,LVA,1830,11.169179
Latvia,LVA,1831,11.35229
Latvia,LVA,1832,11.538406
Latvia,LVA,1833,11.727575
Latvia,LVA,1834,11.919829
Latvia,LVA,1835,12.11525
Latvia,LVA,1836,12.313868
Latvia,LVA,1837,12.515748
Latvia,LVA,1838,12.720922
Latvia,LVA,1839,12.929487
Latvia,LVA,1840,13.141443
Latvia,LVA,1841,13.356886
Latvia,LVA,1842,13.575864
Latvia,LVA,1843,13.798425
Latvia,LVA,1844,14.024651
Latvia,LVA,1845,14.254572
Latvia,LVA,1846,14.488269
Latvia,LVA,1847,14.725791
Latvia,LVA,1848,14.967202
Latvia,LVA,1849,15.212583
Latvia,LVA,1850,15.46198
Latvia,LVA,1851,15.712438
Latvia,LVA,1852,15.966946
Latvia,LVA,1853,16.225582
Latvia,LVA,1854,16.488398
Latvia,LVA,1855,16.755472
Latvia,LVA,1856,17.026884
Latvia,LVA,1857,17.302683
Latvia,LVA,1858,17.58295
Latvia,LVA,1859,17.867748
Latvia,LVA,1860,18.157175
Latvia,LVA,1861,18.451277
Latvia,LVA,1862,18.750153
Latvia,LVA,1863,19.053865
Latvia,LVA,1864,19.362494
Latvia,LVA,1865,19.676105
Latvia,LVA,1866,19.994825
Latvia,LVA,1867,20.31869
Latvia,LVA,1868,20.64779
Latvia,LVA,1869,20.982243
Latvia,LVA,1870,21.322096
Latvia,LVA,1871,21.66746
Latvia,LVA,1872,22.018415
Latvia,LVA,1873,22.375061
Latvia,LVA,1874,22.737474
Latvia,LVA,1875,23.105753
Latvia,LVA,1876,23.479994
Latvia,LVA,1877,23.860308
Latvia,LVA,1878,24.246778
Latvia,LVA,1879,24.639498
Latvia,LVA,1880,25.038599
Latvia,LVA,1881,25.444143
Latvia,LVA,1882,25.856258
Latvia,LVA,1883,26.27506
Latvia,LVA,1884,26.700626
Latvia,LVA,1885,27.133087
Latvia,LVA,1886,27.572569
Latvia,LVA,1887,28.019156
Latvia,LVA,1888,28.472971
Latvia,LVA,1889,28.934132
Latvia,LVA,1890,29.40278
Latvia,LVA,1891,29.878998
Latvia,LVA,1892,30.362944
Latvia,LVA,1893,30.854717
Latvia,LVA,1894,31.35446
Latvia,LVA,1895,31.862286
Latvia,LVA,1896,32.378338
Latvia,LVA,1897,32.90275
Latvia,LVA,1898,33.435658
Latvia,LVA,1899,33.977196
Latvia,LVA,1900,34.527496
Latvia,LVA,1901,35.08671
Latvia,LVA,1902,35.654972
Latvia,LVA,1903,36.23246
Latvia,LVA,1904,36.819283
Latvia,LVA,1905,37.415604
Latvia,LVA,1906,38.0216
Latvia,LVA,1907,38.637394
Latvia,LVA,1908,39.26317
Latvia,LVA,1909,39.507313
Latvia,LVA,1910,39.37633
Latvia,LVA,1911,38.876377
Latvia,LVA,1912,38.01332
Latvia,LVA,1913,36.792786
Latvia,LVA,1914,35.611423
Latvia,LVA,1915,34.468006
Latvia,LVA,1916,33.36129
Latvia,LVA,1917,32.29012
Latvia,LVA,1918,31.259441
Latvia,LVA,1919,30.465693
Latvia,LVA,1920,29.901945
Latvia,LVA,1921,29.561417
Latvia,LVA,1922,29.437603
Latvia,LVA,1923,29.524216
Latvia,LVA,1924,29.611055
Latvia,LVA,1925,29.698168
Latvia,LVA,1926,29.785538
Latvia,LVA,1927,29.873163
Latvia,LVA,1928,29.961048
Latvia,LVA,1929,30.047438
Latvia,LVA,1930,30.132332
Latvia,LVA,1931,30.215733
Latvia,LVA,1932,30.297606
Latvia,LVA,1933,30.37797
Latvia,LVA,1934,30.45854
Latvia,LVA,1935,30.539322
Latvia,LVA,1936,30.620327
Latvia,LVA,1937,30.701542
Latvia,LVA,1938,30.782967
Latvia,LVA,1939,30.84358
Latvia,LVA,1940,30.883352
Latvia,LVA,1941,30.902218
Latvia,LVA,1942,30.900145
Latvia,LVA,1943,30.877102
Latvia,LVA,1944,30.854074
Latvia,LVA,1945,30.831062
Latvia,LVA,1946,30.808067
Latvia,LVA,1947,30.785088
Latvia,LVA,1948,30.762125
Latvia,LVA,1949,30.798216
Latvia,LVA,1950,30.893845
Latvia,LVA,1951,31.255005
Latvia,LVA,1952,31.61128
Latvia,LVA,1953,31.953543
Latvia,LVA,1954,32.30061
Latvia,LVA,1955,32.661194
Latvia,LVA,1956,33.016953
Latvia,LVA,1957,33.38194
Latvia,LVA,1958,33.771282
Latvia,LVA,1959,34.181053
Latvia,LVA,1960,34.617596
Latvia,LVA,1961,35.07498
Latvia,LVA,1962,35.51586
Latvia,LVA,1963,35.93802
Latvia,LVA,1964,36.36288
Latvia,LVA,1965,36.76383
Latvia,LVA,1966,37.135513
Latvia,LVA,1967,37.49817
Latvia,LVA,1968,37.85113
Latvia,LVA,1969,38.192047
Latvia,LVA,1970,38.52502
Latvia,LVA,1971,38.86071
Latvia,LVA,1972,39.18512
Latvia,LVA,1973,39.483047
Latvia,LVA,1974,39.773098
Latvia,LVA,1975,40.053528
Latvia,LVA,1976,40.315796
Latvia,LVA,1977,40.572746
Latvia,LVA,1978,40.825935
Latvia,LVA,1979,41.07707
Latvia,LVA,1980,41.331173
Latvia,LVA,1981,41.588528
Latvia,LVA,1982,41.85994
Latvia,LVA,1983,42.15266
Latvia,LVA,1984,42.433056
Latvia,LVA,1985,42.6659
Latvia,LVA,1986,42.88711
Latvia,LVA,1987,43.09545
Latvia,LVA,1988,43.23437
Latvia,LVA,1989,43.28118
Latvia,LVA,1990,43.217064
Latvia,LVA,1991,43.049496
Latvia,LVA,1992,42.791016
Latvia,LVA,1993,42.405415
Latvia,LVA,1994,41.884365
Latvia,LVA,1995,41.30082
Latvia,LVA,1996,40.724537
Latvia,LVA,1997,40.155567
Latvia,LVA,1998,39.568264
Latvia,LVA,1999,38.99015
Latvia,LVA,2000,38.446667
Latvia,LVA,2001,37.911858
Latvia,LVA,2002,37.379883
Latvia,LVA,2003,36.868744
Latvia,LVA,2004,36.372375
Latvia,LVA,2005,35.885666
Latvia,LVA,2006,35.41567
Latvia,LVA,2007,34.968006
Latvia,LVA,2008,34.55586
Latvia,LVA,2009,34.167892
Latvia,LVA,2010,33.77048
Latvia,LVA,2011,33.375767
Latvia,LVA,2012,33.000725
Latvia,LVA,2013,32.644882
Latvia,LVA,2014,32.316246
Latvia,LVA,2015,32.0095
Latvia,LVA,2016,31.712631
Latvia,LVA,2017,31.413483
Latvia,LVA,2018,31.104483
Latvia,LVA,2019,30.797878
Latvia,LVA,2020,30.484606
Latvia,LVA,2021,30.112904
Latvia,LVA,2022,29.738935
Latvia,LVA,2023,29.410477
Latvia,LVA,2024,29.089651
Latvia,LVA,2025,28.777021
Latvia,LVA,2026,28.473614
Latvia,LVA,2027,28.179688
Latvia,LVA,2028,27.893332
Latvia,LVA,2029,27.613451
Latvia,LVA,2030,27.339499
Latvia,LVA,2031,27.071283
Latvia,LVA,2032,26.809288
Latvia,LVA,2033,26.554106
Latvia,LVA,2034,26.306154
Latvia,LVA,2035,26.066511
Latvia,LVA,2036,25.835176
Latvia,LVA,2037,25.611843
Latvia,LVA,2038,25.394327
Latvia,LVA,2039,25.181778
Latvia,LVA,2040,24.973871
Latvia,LVA,2041,24.769966
Latvia,LVA,2042,24.569485
Latvia,LVA,2043,24.371847
Latvia,LVA,2044,24.176891
Latvia,LVA,2045,23.984493
Latvia,LVA,2046,23.793716
Latvia,LVA,2047,23.604017
Latvia,LVA,2048,23.415346
Latvia,LVA,2049,23.227285
Latvia,LVA,2050,23.039225
Latvia,LVA,2051,22.850716
Latvia,LVA,2052,22.661562
Latvia,LVA,2053,22.471445
Latvia,LVA,2054,22.280556
Latvia,LVA,2055,22.089314
Latvia,LVA,2056,21.897638
Latvia,LVA,2057,21.705336
Latvia,LVA,2058,21.512823
Latvia,LVA,2059,21.320938
Latvia,LVA,2060,21.129713
Latvia,LVA,2061,20.939499
Latvia,LVA,2062,20.750893
Latvia,LVA,2063,20.56415
Latvia,LVA,2064,20.379623
Latvia,LVA,2065,20.197285
Latvia,LVA,2066,20.016922
Latvia,LVA,2067,19.839659
Latvia,LVA,2068,19.665241
Latvia,LVA,2069,19.493845
Latvia,LVA,2070,19.32592
Latvia,LVA,2071,19.161032
Latvia,LVA,2072,18.999405
Latvia,LVA,2073,18.841042
Latvia,LVA,2074,18.686213
Latvia,LVA,2075,18.534533
Latvia,LVA,2076,18.38552
Latvia,LVA,2077,18.239098
Latvia,LVA,2078,18.094826
Latvia,LVA,2079,17.95343
Latvia,LVA,2080,17.81488
Latvia,LVA,2081,17.678514
Latvia,LVA,2082,17.544046
Latvia,LVA,2083,17.41215
Latvia,LVA,2084,17.283014
Latvia,LVA,2085,17.156292
Latvia,LVA,2086,17.031256
Latvia,LVA,2087,16.908148
Latvia,LVA,2088,16.786116
Latvia,LVA,2089,16.664936
Latvia,LVA,2090,16.544624
Latvia,LVA,2091,16.425148
Latvia,LVA,2092,16.306314
Latvia,LVA,2093,16.187128
Latvia,LVA,2094,16.067701
Latvia,LVA,2095,15.9475975
Latvia,LVA,2096,15.826804
Latvia,LVA,2097,15.7048855
Latvia,LVA,2098,15.581809
Latvia,LVA,2099,15.457914
Latvia,LVA,2100,15.333263
Lithuania,LTU,-10000,0.00071862026
Lithuania,LTU,-9000,0.0014372405
Lithuania,LTU,-8000,0.0028904504
Lithuania,LTU,-7000,0.005780901
Lithuania,LTU,-6000,0.011577771
Lithuania,LTU,-5000,0.02317151
Lithuania,LTU,-4000,0.04635899
Lithuania,LTU,-3000,0.09271798
Lithuania,LTU,-2000,0.18543597
Lithuania,LTU,-1000,0.37087193
Lithuania,LTU,0,0.74175984
Lithuania,LTU,100,0.7807889
Lithuania,LTU,200,0.821894
Lithuania,LTU,300,0.86513895
Lithuania,LTU,400,0.9106835
Lithuania,LTU,500,0.9586075
Lithuania,LTU,600,1.0090706
Lithuania,LTU,700,1.0621686
Lithuania,LTU,800,1.1180773
Lithuania,LTU,900,1.1769243
Lithuania,LTU,1000,1.2388694
Lithuania,LTU,1100,1.3040721
Lithuania,LTU,1200,1.3727084
Lithuania,LTU,1300,1.4449537
Lithuania,LTU,1400,1.5209997
Lithuania,LTU,1500,1.601054
Lithuania,LTU,1600,1.6853242
Lithuania,LTU,1700,1.7740339
Lithuania,LTU,1710,2.0697062
Lithuania,LTU,1720,2.414644
Lithuania,LTU,1730,2.8171031
Lithuania,LTU,1740,3.2866178
Lithuania,LTU,1750,3.834382
Lithuania,LTU,1760,4.473443
Lithuania,LTU,1770,5.2190194
Lithuania,LTU,1780,6.0888696
Lithuania,LTU,1790,7.103673
Lithuania,LTU,1800,12.434606
Lithuania,LTU,1801,12.434606
Lithuania,LTU,1802,12.434606
Lithuania,LTU,1803,12.434606
Lithuania,LTU,1804,12.434606
Lithuania,LTU,1805,12.434606
Lithuania,LTU,1806,12.434606
Lithuania,LTU,1807,12.434606
Lithuania,LTU,1808,12.434606
Lithuania,LTU,1809,12.434606
Lithuania,LTU,1810,12.434606
Lithuania,LTU,1811,12.434606
Lithuania,LTU,1812,12.434606
Lithuania,LTU,1813,12.434606
Lithuania,LTU,1814,12.434606
Lithuania,LTU,1815,12.434606
Lithuania,LTU,1816,12.434606
Lithuania,LTU,1817,12.434606
Lithuania,LTU,1818,12.434606
Lithuania,LTU,1819,12.471367
Lithuania,LTU,1820,12.545417
Lithuania,LTU,1821,12.657314
Lithuania,LTU,1822,12.807633
Lithuania,LTU,1823,12.996918
Lithuania,LTU,1824,13.188997
Lithuania,LTU,1825,13.383919
Lithuania,LTU,1826,13.581731
Lithuania,LTU,1827,13.78245
Lithuania,LTU,1828,13.986155
Lithuania,LTU,1829,14.192862
Lithuania,LTU,1830,14.402619
Lithuania,LTU,1831,14.615475
Lithuania,LTU,1832,14.831475
Lithuania,LTU,1833,15.050671
Lithuania,LTU,1834,15.273124
Lithuania,LTU,1835,15.498835
Lithuania,LTU,1836,15.727899
Lithuania,LTU,1837,15.960348
Lithuania,LTU,1838,16.196232
Lithuania,LTU,1839,16.435596
Lithuania,LTU,1840,16.678505
Lithuania,LTU,1841,16.925009
Lithuania,LTU,1842,17.175137
Lithuania,LTU,1843,17.428984
Lithuania,LTU,1844,17.68657
Lithuania,LTU,1845,17.947956
Lithuania,LTU,1846,18.213223
Lithuania,LTU,1847,18.4824
Lithuania,LTU,1848,18.755558
Lithuania,LTU,1849,19.032738
Lithuania,LTU,1850,19.314037
Lithuania,LTU,1851,19.600176
Lithuania,LTU,1852,19.890577
Lithuania,LTU,1853,20.18526
Lithuania,LTU,1854,20.484318
Lithuania,LTU,1855,20.787815
Lithuania,LTU,1856,21.0958
Lithuania,LTU,1857,21.408337
Lithuania,LTU,1858,21.72552
Lithuania,LTU,1859,22.047398
Lithuania,LTU,1860,22.37405
Lithuania,LTU,1861,22.705524
Lithuania,LTU,1862,23.041935
Lithuania,LTU,1863,23.383312
Lithuania,LTU,1864,23.729752
Lithuania,LTU,1865,24.081316
Lithuania,LTU,1866,24.438103
Lithuania,LTU,1867,24.80016
Lithuania,LTU,1868,25.167599
Lithuania,LTU,1869,25.540466
Lithuania,LTU,1870,25.918877
Lithuania,LTU,1871,26.302874
Lithuania,LTU,1872,26.692558
Lithuania,LTU,1873,27.08804
Lithuania,LTU,1874,27.489365
Lithuania,LTU,1875,27.896631
Lithuania,LTU,1876,28.309933
Lithuania,LTU,1877,28.729368
Lithuania,LTU,1878,29.155014
Lithuania,LTU,1879,29.586952
Lithuania,LTU,1880,30.02531
Lithuania,LTU,1881,30.470154
Lithuania,LTU,1882,30.92159
Lithuania,LTU,1883,31.379704
Lithuania,LTU,1884,31.844618
Lithuania,LTU,1885,32.316418
Lithuania,LTU,1886,32.795208
Lithuania,LTU,1887,33.281075
Lithuania,LTU,1888,33.774162
Lithuania,LTU,1889,34.274544
Lithuania,LTU,1890,34.782352
Lithuania,LTU,1891,35.29767
Lithuania,LTU,1892,35.820618
Lithuania,LTU,1893,36.351326
Lithuania,LTU,1894,36.889893
Lithuania,LTU,1895,37.436443
Lithuania,LTU,1896,37.99109
Lithuania,LTU,1897,38.553944
Lithuania,LTU,1898,39.125153
Lithuania,LTU,1899,39.704807
Lithuania,LTU,1900,40.293053
Lithuania,LTU,1901,40.89002
Lithuania,LTU,1902,41.49583
Lithuania,LTU,1903,42.11062
Lithuania,LTU,1904,42.73451
Lithuania,LTU,1905,43.367645
Lithuania,LTU,1906,44.010155
Lithuania,LTU,1907,44.6622
Lithuania,LTU,1908,45.32389
Lithuania,LTU,1909,45.61046
Lithuania,LTU,1910,45.52651
Lithuania,LTU,1911,45.076427
Lithuania,LTU,1912,44.264435
Lithuania,LTU,1913,43.09454
Lithuania,LTU,1914,41.95556
Lithuania,LTU,1915,40.84668
Lithuania,LTU,1916,39.7671
Lithuania,LTU,1917,38.71608
Lithuania,LTU,1918,37.69147
Lithuania,LTU,1919,36.942127
Lithuania,LTU,1920,36.46284
Lithuania,LTU,1921,36.248516
Lithuania,LTU,1922,36.294235
Lithuania,LTU,1923,36.59524
Lithuania,LTU,1924,36.89874
Lithuania,LTU,1925,37.204758
Lithuania,LTU,1926,37.5133
Lithuania,LTU,1927,37.824417
Lithuania,LTU,1928,38.13812
Lithuania,LTU,1929,38.39647
Lithuania,LTU,1930,38.59901
Lithuania,LTU,1931,38.745193
Lithuania,LTU,1932,38.834526
Lithuania,LTU,1933,38.86648
Lithuania,LTU,1934,38.898453
Lithuania,LTU,1935,38.930454
Lithuania,LTU,1936,38.962486
Lithuania,LTU,1937,38.994537
Lithuania,LTU,1938,39.026623
Lithuania,LTU,1939,39.087177
Lithuania,LTU,1940,39.17635
Lithuania,LTU,1941,39.294315
Lithuania,LTU,1942,39.441185
Lithuania,LTU,1943,39.61715
Lithuania,LTU,1944,39.7939
Lithuania,LTU,1945,39.97143
Lithuania,LTU,1946,40.149746
Lithuania,LTU,1947,40.328873
Lithuania,LTU,1948,40.5088
Lithuania,LTU,1949,40.71843
Lithuania,LTU,1950,40.958256
Lithuania,LTU,1951,41.347958
Lithuania,LTU,1952,41.760586
Lithuania,LTU,1953,42.18962
Lithuania,LTU,1954,42.63598
Lithuania,LTU,1955,43.102123
Lithuania,LTU,1956,43.592365
Lithuania,LTU,1957,44.123123
Lithuania,LTU,1958,44.698322
Lithuania,LTU,1959,45.297207
Lithuania,LTU,1960,45.922806
Lithuania,LTU,1961,46.56078
Lithuania,LTU,1962,47.148884
Lithuania,LTU,1963,47.69299
Lithuania,LTU,1964,48.234734
Lithuania,LTU,1965,48.75409
Lithuania,LTU,1966,49.25187
Lithuania,LTU,1967,49.747654
Lithuania,LTU,1968,50.24521
Lithuania,LTU,1969,50.747925
Lithuania,LTU,1970,51.264023
Lithuania,LTU,1971,51.799442
Lithuania,LTU,1972,52.320248
Lithuania,LTU,1973,52.811817
Lithuania,LTU,1974,53.30075
Lithuania,LTU,1975,53.789333
Lithuania,LTU,1976,54.280167
Lithuania,LTU,1977,54.77672
Lithuania,LTU,1978,55.267582
Lithuania,LTU,1979,55.75599
Lithuania,LTU,1980,56.231316
Lithuania,LTU,1981,56.699825
Lithuania,LTU,1982,57.18344
Lithuania,LTU,1983,57.691505
Lithuania,LTU,1984,58.189747
Lithuania,LTU,1985,58.653034
Lithuania,LTU,1986,59.131634
Lithuania,LTU,1987,59.597733
Lithuania,LTU,1988,59.973537
Lithuania,LTU,1989,60.255207
Lithuania,LTU,1990,60.45754
Lithuania,LTU,1991,60.578568
Lithuania,LTU,1992,60.615585
Lithuania,LTU,1993,60.50035
Lithuania,LTU,1994,60.21177
Lithuania,LTU,1995,59.841408
Lithuania,LTU,1996,59.438248
Lithuania,LTU,1997,59.005062
Lithuania,LTU,1998,58.535835
Lithuania,LTU,1999,58.03176
Lithuania,LTU,2000,57.483856
Lithuania,LTU,2001,56.85316
Lithuania,LTU,2002,56.144985
Lithuania,LTU,2003,55.408543
Lithuania,LTU,2004,54.656548
Lithuania,LTU,2005,53.87314
Lithuania,LTU,2006,53.065105
Lithuania,LTU,2007,52.25832
Lithuania,LTU,2008,51.49128
Lithuania,LTU,2009,50.790195
Lithuania,LTU,2010,50.12809
Lithuania,LTU,2011,49.501755
Lithuania,LTU,2012,48.919514
Lithuania,LTU,2013,48.358208
Lithuania,LTU,2014,47.82702
Lithuania,LTU,2015,47.329353
Lithuania,LTU,2016,46.848866
Lithuania,LTU,2017,46.38218
Lithuania,LTU,2018,45.929863
Lithuania,LTU,2019,45.49797
Lithuania,LTU,2020,45.03783
Lithuania,LTU,2021,44.50099
Lithuania,LTU,2022,43.916607
Lithuania,LTU,2023,43.410286
Lithuania,LTU,2024,43.002266
Lithuania,LTU,2025,42.61324
Lithuania,LTU,2026,42.24243
Lithuania,LTU,2027,41.886585
Lithuania,LTU,2028,41.53994
Lithuania,LTU,2029,41.19944
Lithuania,LTU,2030,40.864437
Lithuania,LTU,2031,40.53357
Lithuania,LTU,2032,40.20543
Lithuania,LTU,2033,39.879288
Lithuania,LTU,2034,39.555958
Lithuania,LTU,2035,39.235546
Lithuania,LTU,2036,38.919243
Lithuania,LTU,2037,38.60757
Lithuania,LTU,2038,38.299793
Lithuania,LTU,2039,37.99599
Lithuania,LTU,2040,37.697124
Lithuania,LTU,2041,37.40254
Lithuania,LTU,2042,37.112057
Lithuania,LTU,2043,36.826828
Lithuania,LTU,2044,36.546997
Lithuania,LTU,2045,36.271366
Lithuania,LTU,2046,35.99952
Lithuania,LTU,2047,35.730247
Lithuania,LTU,2048,35.463127
Lithuania,LTU,2049,35.198162
Lithuania,LTU,2050,34.933792
Lithuania,LTU,2051,34.66926
Lithuania,LTU,2052,34.404663
Lithuania,LTU,2053,34.139267
Lithuania,LTU,2054,33.872902
Lithuania,LTU,2055,33.605255
Lithuania,LTU,2056,33.33657
Lithuania,LTU,2057,33.066975
Lithuania,LTU,2058,32.79658
Lithuania,LTU,2059,32.52547
Lithuania,LTU,2060,32.25374
Lithuania,LTU,2061,31.983488
Lithuania,LTU,2062,31.714851
Lithuania,LTU,2063,31.44746
Lithuania,LTU,2064,31.181412
Lithuania,LTU,2065,30.91739
Lithuania,LTU,2066,30.656755
Lithuania,LTU,2067,30.399233
Lithuania,LTU,2068,30.144922
Lithuania,LTU,2069,29.895529
Lithuania,LTU,2070,29.650734
Lithuania,LTU,2071,29.410332
Lithuania,LTU,2072,29.174944
Lithuania,LTU,2073,28.944746
Lithuania,LTU,2074,28.720362
Lithuania,LTU,2075,28.500927
Lithuania,LTU,2076,28.286537
Lithuania,LTU,2077,28.07694
Lithuania,LTU,2078,27.871798
Lithuania,LTU,2079,27.67124
Lithuania,LTU,2080,27.475231
Lithuania,LTU,2081,27.28272
Lithuania,LTU,2082,27.093517
Lithuania,LTU,2083,26.907377
Lithuania,LTU,2084,26.72461
Lithuania,LTU,2085,26.544762
Lithuania,LTU,2086,26.367567
Lithuania,LTU,2087,26.192621
Lithuania,LTU,2088,26.019083
Lithuania,LTU,2089,25.84652
Lithuania,LTU,2090,25.67587
Lithuania,LTU,2091,25.506947
Lithuania,LTU,2092,25.33922
Lithuania,LTU,2093,25.17242
Lithuania,LTU,2094,25.005781
Lithuania,LTU,2095,24.839396
Lithuania,LTU,2096,24.67274
Lithuania,LTU,2097,24.505653
Lithuania,LTU,2098,24.338694
Lithuania,LTU,2099,24.17132
Lithuania,LTU,2100,24.003145
Luxembourg,LUX,-10000,0.30724886
Luxembourg,LUX,-9000,0.46106753
Luxembourg,LUX,-8000,0.6917955
Luxembourg,LUX,-7000,1.0378875
Luxembourg,LUX,-6000,1.5572196
Luxembourg,LUX,-5000,2.3356352
Luxembourg,LUX,-4000,3.503647
Luxembourg,LUX,-3000,5.255859
Luxembourg,LUX,-2000,7.8835945
Luxembourg,LUX,-1000,11.82578
Luxembourg,LUX,0,17.738865
Luxembourg,LUX,100,18.100882
Luxembourg,LUX,200,18.47028
Luxembourg,LUX,300,18.847057
Luxembourg,LUX,400,19.231604
Luxembourg,LUX,500,19.624308
Luxembourg,LUX,600,20.02478
Luxembourg,LUX,700,20.433409
Luxembourg,LUX,800,20.850584
Luxembourg,LUX,900,21.275917
Luxembourg,LUX,1000,21.710182
Luxembourg,LUX,1100,22.153381
Luxembourg,LUX,1200,22.605515
Luxembourg,LUX,1300,23.066584
Luxembourg,LUX,1400,23.537361
Luxembourg,LUX,1500,24.01785
Luxembourg,LUX,1600,24.50805
Luxembourg,LUX,1700,25.007961
Luxembourg,LUX,1710,26.436998
Luxembourg,LUX,1720,27.947994
Luxembourg,LUX,1730,29.544834
Luxembourg,LUX,1740,31.233343
Luxembourg,LUX,1750,33.017796
Luxembourg,LUX,1760,34.904793
Luxembourg,LUX,1770,36.899387
Luxembourg,LUX,1780,39.00779
Luxembourg,LUX,1790,41.236996
Luxembourg,LUX,1800,49.342384
Luxembourg,LUX,1801,49.342384
Luxembourg,LUX,1802,49.342384
Luxembourg,LUX,1803,49.342384
Luxembourg,LUX,1804,49.342384
Luxembourg,LUX,1805,49.342384
Luxembourg,LUX,1806,49.342384
Luxembourg,LUX,1807,49.342384
Luxembourg,LUX,1808,49.342384
Luxembourg,LUX,1809,49.342384
Luxembourg,LUX,1810,49.342384
Luxembourg,LUX,1811,49.342384
Luxembourg,LUX,1812,49.342384
Luxembourg,LUX,1813,49.342384
Luxembourg,LUX,1814,49.342384
Luxembourg,LUX,1815,49.342384
Luxembourg,LUX,1816,49.342384
Luxembourg,LUX,1817,49.342384
Luxembourg,LUX,1818,49.342384
Luxembourg,LUX,1819,49.634094
Luxembourg,LUX,1820,50.22645
Luxembourg,LUX,1821,51.12761
Luxembourg,LUX,1822,52.34767
Luxembourg,LUX,1823,53.89557
Luxembourg,LUX,1824,55.488914
Luxembourg,LUX,1825,57.129646
Luxembourg,LUX,1826,58.818542
Luxembourg,LUX,1827,60.55755
Luxembourg,LUX,1828,62.348217
Luxembourg,LUX,1829,63.87669
Luxembourg,LUX,1830,65.13404
Luxembourg,LUX,1831,66.10978
Luxembourg,LUX,1832,66.794586
Luxembourg,LUX,1833,67.177574
Luxembourg,LUX,1834,67.562515
Luxembourg,LUX,1835,67.949776
Luxembourg,LUX,1836,68.33937
Luxembourg,LUX,1837,68.7313
Luxembourg,LUX,1838,69.12517
Luxembourg,LUX,1839,69.53885
Luxembourg,LUX,1840,69.973114
Luxembourg,LUX,1841,70.42758
Luxembourg,LUX,1842,70.903015
Luxembourg,LUX,1843,71.39905
Luxembourg,LUX,1844,71.89857
Luxembourg,LUX,1845,72.40197
Luxembourg,LUX,1846,72.908485
Luxembourg,LUX,1847,73.418884
Luxembourg,LUX,1848,73.93239
Luxembourg,LUX,1849,74.421036
Luxembourg,LUX,1850,74.88366
Luxembourg,LUX,1851,75.3187
Luxembourg,LUX,1852,75.72733
Luxembourg,LUX,1853,76.10916
Luxembourg,LUX,1854,76.49332
Luxembourg,LUX,1855,76.87903
Luxembourg,LUX,1856,77.266685
Luxembourg,LUX,1857,77.65667
Luxembourg,LUX,1858,78.0482
Luxembourg,LUX,1859,78.32283
Luxembourg,LUX,1860,78.47975
Luxembourg,LUX,1861,78.51937
Luxembourg,LUX,1862,78.44052
Luxembourg,LUX,1863,78.24358
Luxembourg,LUX,1864,78.04743
Luxembourg,LUX,1865,77.85127
Luxembourg,LUX,1866,77.65589
Luxembourg,LUX,1867,77.4609
Luxembourg,LUX,1868,77.2663
Luxembourg,LUX,1869,77.20142
Luxembourg,LUX,1870,77.2663
Luxembourg,LUX,1871,77.46168
Luxembourg,LUX,1872,77.78796
Luxembourg,LUX,1873,78.24553
Luxembourg,LUX,1874,78.70543
Luxembourg,LUX,1875,79.16844
Luxembourg,LUX,1876,79.63417
Luxembourg,LUX,1877,80.102615
Luxembourg,LUX,1878,80.573395
Luxembourg,LUX,1879,80.95911
Luxembourg,LUX,1880,81.2582
Luxembourg,LUX,1881,81.47028
Luxembourg,LUX,1882,81.59536
Luxembourg,LUX,1883,81.632645
Luxembourg,LUX,1884,81.66955
Luxembourg,LUX,1885,81.70684
Luxembourg,LUX,1886,81.744125
Luxembourg,LUX,1887,81.78142
Luxembourg,LUX,1888,81.81831
Luxembourg,LUX,1889,82.03234
Luxembourg,LUX,1890,82.42505
Luxembourg,LUX,1891,82.99837
Luxembourg,LUX,1892,83.75465
Luxembourg,LUX,1893,84.696205
Luxembourg,LUX,1894,85.64825
Luxembourg,LUX,1895,86.61078
Luxembourg,LUX,1896,87.58418
Luxembourg,LUX,1897,88.568855
Luxembourg,LUX,1898,89.56402
Luxembourg,LUX,1899,90.54286
Luxembourg,LUX,1900,91.50423
Luxembourg,LUX,1901,92.44812
Luxembourg,LUX,1902,93.37336
Luxembourg,LUX,1903,94.28035
Luxembourg,LUX,1904,95.19588
Luxembourg,LUX,1905,96.120346
Luxembourg,LUX,1906,97.05413
Luxembourg,LUX,1907,97.99647
Luxembourg,LUX,1908,98.94812
Luxembourg,LUX,1909,99.78169
Luxembourg,LUX,1910,100.49524
Luxembourg,LUX,1911,101.08721
Luxembourg,LUX,1912,101.556046
