Entity,Code,Year,0_0_CO2
Austria,AUT,1807,168544
Austria,AUT,1819,252815.98
Austria,AUT,1820,333424
Austria,AUT,1821,359072
Austria,AUT,1822,366400
Austria,AUT,1823,348080
Austria,AUT,1824,399376
Austria,AUT,1825,403040
Austria,AUT,1826,458000
Austria,AUT,1827,476320
Austria,AUT,1828,458000
Austria,AUT,1829,476320
Austria,AUT,1830,494640
Austria,AUT,1831,479984
Austria,AUT,1832,512960.03
Austria,AUT,1833,428688
Austria,AUT,1834,586240
Austria,AUT,1835,633872
Austria,AUT,1836,674176
Austria,AUT,1837,707152
Austria,AUT,1838,850048
Austria,AUT,1839,1058896
Austria,AUT,1840,1168816
Austria,AUT,1841,1319040
Austria,AUT,1842,1458272
Austria,AUT,1843,1267744
Austria,AUT,1844,1593840
Austria,AUT,1845,1799024
Austria,AUT,1846,2114128
Austria,AUT,1847,2081152
Austria,AUT,1848,2333968
Austria,AUT,1849,2260688
Austria,AUT,1850,2326640
Austria,AUT,1851,2333968
Austria,AUT,1852,2810288
Austria,AUT,1853,3224320
Austria,AUT,1854,3176688
Austria,AUT,1855,3700640
Austria,AUT,1856,4231920
Austria,AUT,1857,4873120
Austria,AUT,1858,7243728
Austria,AUT,1859,5866064
Austria,AUT,1860,6148192
Austria,AUT,1861,6379024
Austria,AUT,1862,6353376
Austria,AUT,1863,5877056
Austria,AUT,1864,5074640
Austria,AUT,1865,5353104
Austria,AUT,1866,3594384
Austria,AUT,1867,4913424
Austria,AUT,1868,6071248
Austria,AUT,1869,6485280
Austria,AUT,1870,7364640
Austria,AUT,1871,10141952
Austria,AUT,1872,10006384
Austria,AUT,1873,10728192
Austria,AUT,1874,9152672
Austria,AUT,1875,7859280
Austria,AUT,1876,8090111.5
Austria,AUT,1877,7284032
Austria,AUT,1878,7240064
Austria,AUT,1879,8863216
Austria,AUT,1880,23647456
Austria,AUT,1881,10314160
Austria,AUT,1882,10599952
Austria,AUT,1883,11761440
Austria,AUT,1884,11460992
Austria,AUT,1885,12047232
Austria,AUT,1886,11369392
Austria,AUT,1887,12256080
Austria,AUT,1888,11951968
Austria,AUT,1889,12875296
Austria,AUT,1890,13036512
Austria,AUT,1891,14945456
Austria,AUT,1892,14465472
Austria,AUT,1893,17700784
Austria,AUT,1894,18129472
Austria,AUT,1895,20371840
Austria,AUT,1896,21298832
Austria,AUT,1897,23020912
Austria,AUT,1898,24453536
Austria,AUT,1899,24816272
Austria,AUT,1900,27696176
Austria,AUT,1901,28352032
Austria,AUT,1902,25695632
Austria,AUT,1903,25699296
Austria,AUT,1904,27208864
Austria,AUT,1905,28608512
Austria,AUT,1906,34177790
Austria,AUT,1907,42696590
Austria,AUT,1908,60030976
Austria,AUT,1909,43641904
Austria,AUT,1910,58785216
Austria,AUT,1911,49141570
Austria,AUT,1912,51688050
Austria,AUT,1913,60983616
Austria,AUT,1914,49654530
Austria,AUT,1915,35342944
Austria,AUT,1916,9086720
Austria,AUT,1917,3451488
Austria,AUT,1918,3337904
Austria,AUT,1919,3015472
Austria,AUT,1920,14527760
Austria,AUT,1921,19338592
Austria,AUT,1922,18587472
Austria,AUT,1923,17777728
Austria,AUT,1924,20093376
Austria,AUT,1925,18990512
Austria,AUT,1926,18620448
Austria,AUT,1927,20122688
Austria,AUT,1928,21190466
Austria,AUT,1929,24172726
Austria,AUT,1930,18863498
Austria,AUT,1931,18102606
Austria,AUT,1932,15171198
Austria,AUT,1933,14229847
Austria,AUT,1934,13753408
Austria,AUT,1935,13921714
Austria,AUT,1936,13591954
Austria,AUT,1937,15258836
Austria,AUT,1938,5786503
Austria,AUT,1939,6335720
Austria,AUT,1940,7343022
Austria,AUT,1941,7973112
Austria,AUT,1942,8545348
Austria,AUT,1943,9611216
Austria,AUT,1944,9390832
Austria,AUT,1945,4561680
Austria,AUT,1946,12760137
Austria,AUT,1947,17630040
Austria,AUT,1948,24487262
Austria,AUT,1949,26574256
Austria,AUT,1950,20894256
Austria,AUT,1951,23264090
Austria,AUT,1952,22069984
Austria,AUT,1953,21714546
Austria,AUT,1954,24505592
Austria,AUT,1955,29069986
Austria,AUT,1956,28204984
Austria,AUT,1957,29178806
Austria,AUT,1958,28086846
Austria,AUT,1959,27909902
Austria,AUT,1960,30784480
Austria,AUT,1961,31824046
Austria,AUT,1962,33864984
Austria,AUT,1963,36949060
Austria,AUT,1964,38896436
Austria,AUT,1965,38140550
Austria,AUT,1966,39208596
Austria,AUT,1967,39915572
Austria,AUT,1968,42297140
Austria,AUT,1969,44638410
Austria,AUT,1970,50631700
Austria,AUT,1971,52069100
Austria,AUT,1972,56071172
Austria,AUT,1973,60015524
Austria,AUT,1974,57294164
Austria,AUT,1975,54213684
Austria,AUT,1976,58203790
Austria,AUT,1977,55993692
Austria,AUT,1978,57226484
Austria,AUT,1979,61321330
Austria,AUT,1980,52024932
Austria,AUT,1981,55832892
Austria,AUT,1982,53565290
Austria,AUT,1983,51668240
Austria,AUT,1984,54214052
Austria,AUT,1985,54366320
Austria,AUT,1986,53728532
Austria,AUT,1987,57373910
Austria,AUT,1988,52937220
Austria,AUT,1989,53696290
Austria,AUT,1990,62145250
Austria,AUT,1991,65743936
Austria,AUT,1992,60243908
Austria,AUT,1993,60670572
Austria,AUT,1994,61045756
Austria,AUT,1995,64023070
Austria,AUT,1996,67367016
Austria,AUT,1997,67263590
Austria,AUT,1998,66898316
Austria,AUT,1999,65651040
Austria,AUT,2000,66149780
Austria,AUT,2001,70149500
Austria,AUT,2002,71953620
Austria,AUT,2003,77460984
Austria,AUT,2004,77678290
Austria,AUT,2005,79078110
Austria,AUT,2006,76806460
Austria,AUT,2007,74106780
Austria,AUT,2008,73481910
Austria,AUT,2009,67298660
Austria,AUT,2010,72006410
Austria,AUT,2011,69893110
Austria,AUT,2012,67265900
Austria,AUT,2013,67759450
Austria,AUT,2014,64160004
Austria,AUT,2015,66348824
Austria,AUT,2016,67210744
Austria,AUT,2017,69592824
Austria,AUT,2018,66557184
Austria,AUT,2019,67936184
Austria,AUT,2020,62037450
Austria,AUT,2021,64625588
Belgium,BEL,1802,6397344
Belgium,BEL,1830,6195824
Belgium,BEL,1831,4462752
Belgium,BEL,1832,4715568
Belgium,BEL,1833,4565344
Belgium,BEL,1834,4407792
Belgium,BEL,1835,4759536
Belgium,BEL,1836,5598592
Belgium,BEL,1837,5997968
Belgium,BEL,1838,6122544
Belgium,BEL,1839,6708784
Belgium,BEL,1840,7727376
Belgium,BEL,1841,7390288
Belgium,BEL,1842,7679744
Belgium,BEL,1843,7111824
Belgium,BEL,1844,7800656
Belgium,BEL,1845,8218352.5
Belgium,BEL,1846,8965808
Belgium,BEL,1847,9317552
Belgium,BEL,1848,8284303.5
Belgium,BEL,1849,8734976
Belgium,BEL,1850,9332208
Belgium,BEL,1851,10167600
Belgium,BEL,1852,11409696
Belgium,BEL,1853,11787088
Belgium,BEL,1854,13058496
Belgium,BEL,1855,13377264
Belgium,BEL,1856,13212384
Belgium,BEL,1857,13754656
Belgium,BEL,1858,14450816
Belgium,BEL,1859,14897824
Belgium,BEL,1860,15212928
Belgium,BEL,1861,16458689
Belgium,BEL,1862,16345104
Belgium,BEL,1863,17228128
Belgium,BEL,1864,18081840
Belgium,BEL,1865,19060128
Belgium,BEL,1866,20529392
Belgium,BEL,1867,22233152
Belgium,BEL,1868,20100704
Belgium,BEL,1869,21650576
Belgium,BEL,1870,24746656
Belgium,BEL,1871,23717072
Belgium,BEL,1872,25589376
Belgium,BEL,1873,28106544
Belgium,BEL,1874,25915472
Belgium,BEL,1875,26930400
Belgium,BEL,1876,26318512
Belgium,BEL,1877,25050768
Belgium,BEL,1878,27238176
Belgium,BEL,1879,27732816
Belgium,BEL,1880,30425856
Belgium,BEL,1881,30631040
Belgium,BEL,1882,32437394
Belgium,BEL,1883,34382976
Belgium,BEL,1884,33870016
Belgium,BEL,1885,33082256
Belgium,BEL,1886,32103970
Belgium,BEL,1887,33968944
Belgium,BEL,1888,36053760
Belgium,BEL,1889,36834190
Belgium,BEL,1890,39824016
Belgium,BEL,1891,37779504
Belgium,BEL,1892,37728210
Belgium,BEL,1893,36075744
Belgium,BEL,1894,39831344
Belgium,BEL,1895,40131790
Belgium,BEL,1896,42278896
Belgium,BEL,1897,43744496
Belgium,BEL,1898,45085520
Belgium,BEL,1899,47126370
Belgium,BEL,1900,49665520
Belgium,BEL,1901,46708670
Belgium,BEL,1902,48855776
Belgium,BEL,1903,52629696
Belgium,BEL,1904,50350690
Belgium,BEL,1905,50266416
Belgium,BEL,1906,57495490
Belgium,BEL,1907,58323550
Belgium,BEL,1908,57847230
Belgium,BEL,1909,57762960
Belgium,BEL,1910,61287730
Belgium,BEL,1911,61687104
Belgium,BEL,1912,64775856
Belgium,BEL,1913,68014830
Belgium,BEL,1914,40575136
Belgium,BEL,1915,34419616
Belgium,BEL,1916,45792670
Belgium,BEL,1917,36247950
Belgium,BEL,1918,33723456
Belgium,BEL,1919,44869344
Belgium,BEL,1920,55154190
Belgium,BEL,1921,50533890
Belgium,BEL,1922,55908976
Belgium,BEL,1923,71884020
Belgium,BEL,1924,76255170
Belgium,BEL,1925,78039540
Belgium,BEL,1926,77684130
Belgium,BEL,1927,90475150
Belgium,BEL,1928,88246130
Belgium,BEL,1929,96954620
Belgium,BEL,1930,93672490
Belgium,BEL,1931,84122810
Belgium,BEL,1932,67713210
Belgium,BEL,1933,72656570
Belgium,BEL,1934,74957770
Belgium,BEL,1935,71640630
Belgium,BEL,1936,75003560
Belgium,BEL,1937,90298120
Belgium,BEL,1938,79119070
Belgium,BEL,1939,73709370
Belgium,BEL,1940,62103940
Belgium,BEL,1941,65183670
Belgium,BEL,1942,61076828
Belgium,BEL,1943,57852690
Belgium,BEL,1944,33138442
Belgium,BEL,1945,38755176
Belgium,BEL,1946,56410636
Belgium,BEL,1947,82030070
Belgium,BEL,1948,85057290
Belgium,BEL,1949,80772050
Belgium,BEL,1950,76200490
Belgium,BEL,1951,89449784
Belgium,BEL,1952,83463970
Belgium,BEL,1953,82373680
Belgium,BEL,1954,85734580
Belgium,BEL,1955,92017060
Belgium,BEL,1956,96780376
Belgium,BEL,1957,96487070
Belgium,BEL,1958,87685100
Belgium,BEL,1959,88310100
Belgium,BEL,1960,90908080
Belgium,BEL,1961,92698296
Belgium,BEL,1962,98018300
Belgium,BEL,1963,105676390
Belgium,BEL,1964,103553990
Belgium,BEL,1965,105330790
Belgium,BEL,1966,105096750
Belgium,BEL,1967,107361010
Belgium,BEL,1968,118437576
Belgium,BEL,1969,123491760
Belgium,BEL,1970,125490456
Belgium,BEL,1971,121370504
Belgium,BEL,1972,130637680
Belgium,BEL,1973,138639170
Belgium,BEL,1974,134950100
Belgium,BEL,1975,121823030
Belgium,BEL,1976,129677600
Belgium,BEL,1977,126199330
Belgium,BEL,1978,135450270
Belgium,BEL,1979,139786510
Belgium,BEL,1980,134835790
Belgium,BEL,1981,123573624
Belgium,BEL,1982,117101900
Belgium,BEL,1983,101201840
Belgium,BEL,1984,104966536
Belgium,BEL,1985,104004500
Belgium,BEL,1986,102366760
Belgium,BEL,1987,102588710
Belgium,BEL,1988,99742824
Belgium,BEL,1989,106792080
Belgium,BEL,1990,120292640
Belgium,BEL,1991,123362370
Belgium,BEL,1992,122488060
Belgium,BEL,1993,121422696
Belgium,BEL,1994,124795260
Belgium,BEL,1995,125933060
Belgium,BEL,1996,129474980
Belgium,BEL,1997,123983500
Belgium,BEL,1998,130212380
Belgium,BEL,1999,124704140
Belgium,BEL,2000,126719540
Belgium,BEL,2001,126063800
Belgium,BEL,2002,126860504
Belgium,BEL,2003,128245630
Belgium,BEL,2004,128778890
Belgium,BEL,2005,125636390
Belgium,BEL,2006,123880440
Belgium,BEL,2007,120477010
Belgium,BEL,2008,120175600
Belgium,BEL,2009,107732350
Belgium,BEL,2010,114557864
Belgium,BEL,2011,105020120
Belgium,BEL,2012,102355640
Belgium,BEL,2013,102666430
Belgium,BEL,2014,96887000
Belgium,BEL,2015,101061720
Belgium,BEL,2016,99601624
Belgium,BEL,2017,99126280
Belgium,BEL,2018,99873630
Belgium,BEL,2019,99432616
Belgium,BEL,2020,90368010
Belgium,BEL,2021,95722280
Bulgaria,BGR,1881,3664
Bulgaria,BGR,1882,3664
Bulgaria,BGR,1883,7328
Bulgaria,BGR,1884,10992
Bulgaria,BGR,1885,7328
Bulgaria,BGR,1886,7328
Bulgaria,BGR,1887,10992
Bulgaria,BGR,1888,18320
Bulgaria,BGR,1889,25648
Bulgaria,BGR,1890,32976
Bulgaria,BGR,1891,40304
Bulgaria,BGR,1892,47632
Bulgaria,BGR,1893,62288
Bulgaria,BGR,1894,80608
Bulgaria,BGR,1895,84272
Bulgaria,BGR,1896,106256
Bulgaria,BGR,1897,109920
Bulgaria,BGR,1898,146560
Bulgaria,BGR,1899,146560
Bulgaria,BGR,1900,216176
Bulgaria,BGR,1901,271136
Bulgaria,BGR,1902,238160
Bulgaria,BGR,1903,234496
Bulgaria,BGR,1904,300448
Bulgaria,BGR,1905,359072
Bulgaria,BGR,1906,315104
Bulgaria,BGR,1907,454336
Bulgaria,BGR,1908,597232
Bulgaria,BGR,1909,604560
Bulgaria,BGR,1910,633872
Bulgaria,BGR,1911,897680
Bulgaria,BGR,1912,897680
Bulgaria,BGR,1913,787760
Bulgaria,BGR,1914,1183472
Bulgaria,BGR,1915,762112
Bulgaria,BGR,1916,923328
Bulgaria,BGR,1917,1139504
Bulgaria,BGR,1918,1421632
Bulgaria,BGR,1919,835392
Bulgaria,BGR,1920,1099200
Bulgaria,BGR,1921,1366672
Bulgaria,BGR,1922,1509568
Bulgaria,BGR,1923,1604832
Bulgaria,BGR,1924,1842992
Bulgaria,BGR,1925,1810016
Bulgaria,BGR,1926,1780704
Bulgaria,BGR,1927,1817344
Bulgaria,BGR,1928,2139330
Bulgaria,BGR,1929,2483568
Bulgaria,BGR,1930,2402871
Bulgaria,BGR,1931,2274928
Bulgaria,BGR,1932,2637515
Bulgaria,BGR,1933,2348148
Bulgaria,BGR,1934,2439749
Bulgaria,BGR,1935,2472784
Bulgaria,BGR,1936,2513058
Bulgaria,BGR,1937,2787769
Bulgaria,BGR,1938,3172310
Bulgaria,BGR,1939,3483750
Bulgaria,BGR,1940,4100016
Bulgaria,BGR,1941,4422448
Bulgaria,BGR,1942,5349440
Bulgaria,BGR,1943,5811104
Bulgaria,BGR,1944,4388967
Bulgaria,BGR,1945,5209227
Bulgaria,BGR,1946,4975712
Bulgaria,BGR,1947,5910032
Bulgaria,BGR,1948,6220165
Bulgaria,BGR,1949,7452576
Bulgaria,BGR,1950,7497770
Bulgaria,BGR,1951,8164502
Bulgaria,BGR,1952,9428402
Bulgaria,BGR,1953,10586137
Bulgaria,BGR,1954,11391890
Bulgaria,BGR,1955,12091595
Bulgaria,BGR,1956,12967084
Bulgaria,BGR,1957,14388626
Bulgaria,BGR,1958,15626850
Bulgaria,BGR,1959,19622254
Bulgaria,BGR,1960,22270700
Bulgaria,BGR,1961,25945040
Bulgaria,BGR,1962,30704012
Bulgaria,BGR,1963,34374060
Bulgaria,BGR,1964,42818064
Bulgaria,BGR,1965,46269140
Bulgaria,BGR,1966,48716010
Bulgaria,BGR,1967,55107668
Bulgaria,BGR,1968,59463508
Bulgaria,BGR,1969,66307708
Bulgaria,BGR,1970,61173972
Bulgaria,BGR,1971,64221556
Bulgaria,BGR,1972,66078920
Bulgaria,BGR,1973,68717270
Bulgaria,BGR,1974,71136530
Bulgaria,BGR,1975,72922190
Bulgaria,BGR,1976,72964820
Bulgaria,BGR,1977,75795864
Bulgaria,BGR,1978,81207090
Bulgaria,BGR,1979,78927900
Bulgaria,BGR,1980,77250580
Bulgaria,BGR,1981,80086800
Bulgaria,BGR,1982,89844184
Bulgaria,BGR,1983,90061304
Bulgaria,BGR,1984,87044930
Bulgaria,BGR,1985,89221336
Bulgaria,BGR,1986,91172270
Bulgaria,BGR,1987,91273150
Bulgaria,BGR,1988,86913330
Bulgaria,BGR,1989,86482220
Bulgaria,BGR,1990,76699190
Bulgaria,BGR,1991,61516960
Bulgaria,BGR,1992,57366296
Bulgaria,BGR,1993,58426650
Bulgaria,BGR,1994,56404590
Bulgaria,BGR,1995,57951036
Bulgaria,BGR,1996,58501570
Bulgaria,BGR,1997,55855868
Bulgaria,BGR,1998,53174790
Bulgaria,BGR,1999,46378900
Bulgaria,BGR,2000,45464332
Bulgaria,BGR,2001,48980164
Bulgaria,BGR,2002,46155492
Bulgaria,BGR,2003,50532396
Bulgaria,BGR,2004,49583350
Bulgaria,BGR,2005,50654404
Bulgaria,BGR,2006,51891852
Bulgaria,BGR,2007,55737584
Bulgaria,BGR,2008,54076124
Bulgaria,BGR,2009,45812410
Bulgaria,BGR,2010,47858924
Bulgaria,BGR,2011,53174764
Bulgaria,BGR,2012,48338904
Bulgaria,BGR,2013,42678600
Bulgaria,BGR,2014,45266300
Bulgaria,BGR,2015,48260532
Bulgaria,BGR,2016,45484310
Bulgaria,BGR,2017,47569756
Bulgaria,BGR,2018,43616064
Bulgaria,BGR,2019,42255764
Bulgaria,BGR,2020,36967110
Bulgaria,BGR,2021,42560212
Croatia,HRV,1885,4792
Croatia,HRV,1890,14376
Croatia,HRV,1891,16772
Croatia,HRV,1892,18569
Croatia,HRV,1893,32945
Croatia,HRV,1894,62895
Croatia,HRV,1895,62895
Croatia,HRV,1896,70083
Croatia,HRV,1897,54509
Croatia,HRV,1898,82662
Croatia,HRV,1899,96439
Croatia,HRV,1900,130582.01
Croatia,HRV,1901,142562
Croatia,HRV,1902,133577
Croatia,HRV,1903,144958
Croatia,HRV,1904,154542
Croatia,HRV,1905,167721
Croatia,HRV,1906,200666
Croatia,HRV,1907,204260
Croatia,HRV,1908,219834
Croatia,HRV,1909,225824
Croatia,HRV,1910,223428
Croatia,HRV,1911,241997
Croatia,HRV,1912,247987
Croatia,HRV,1913,681065
Croatia,HRV,1919,488187
Croatia,HRV,1920,648120
Croatia,HRV,1921,690050
Croatia,HRV,1922,1002729.06
Croatia,HRV,1923,1093777
Croatia,HRV,1924,1121332
Croatia,HRV,1925,1230949
Croatia,HRV,1926,1198603
Croatia,HRV,1927,1354343
Croatia,HRV,1928,1520185
Croatia,HRV,1929,1677804
Croatia,HRV,1930,1578969
Croatia,HRV,1931,1440055
Croatia,HRV,1932,1315960
Croatia,HRV,1933,1217101
Croatia,HRV,1934,1266530
Croatia,HRV,1935,1324364
Croatia,HRV,1936,1308656
Croatia,HRV,1937,1458589
Croatia,HRV,1938,1375634
Croatia,HRV,1939,1444513
Croatia,HRV,1940,1684393
Croatia,HRV,1943,61219
Croatia,HRV,1944,14975
Croatia,HRV,1945,845718
Croatia,HRV,1946,1662474
Croatia,HRV,1947,2307532
Croatia,HRV,1948,2603299
Croatia,HRV,1949,2975687
Croatia,HRV,1950,2870337
Croatia,HRV,1951,2717124
Croatia,HRV,1952,2724008
Croatia,HRV,1953,2709806
Croatia,HRV,1954,3233298
Croatia,HRV,1955,3701918
Croatia,HRV,1956,4235836
Croatia,HRV,1957,4596402
Croatia,HRV,1958,4530747
Croatia,HRV,1959,5195071
Croatia,HRV,1960,5676864
Croatia,HRV,1961,5952335
Croatia,HRV,1962,6108226
Croatia,HRV,1963,6795919
Croatia,HRV,1964,7703941
Croatia,HRV,1965,7932886
Croatia,HRV,1966,7863132
Croatia,HRV,1967,7948532
Croatia,HRV,1968,8502516
Croatia,HRV,1969,8817164
Croatia,HRV,1970,11529674
Croatia,HRV,1971,12420312
Croatia,HRV,1972,11628466
Croatia,HRV,1973,13905122
Croatia,HRV,1974,13960336
Croatia,HRV,1975,14560772
Croatia,HRV,1976,15025099
Croatia,HRV,1977,14605426
Croatia,HRV,1978,16326374
Croatia,HRV,1979,17761140
Croatia,HRV,1980,17459076
Croatia,HRV,1981,18977994
Croatia,HRV,1982,17431148
Croatia,HRV,1983,18770274
Croatia,HRV,1984,19795874
Croatia,HRV,1985,20194550
Croatia,HRV,1986,21095120
Croatia,HRV,1987,20591322
Croatia,HRV,1988,21253086
Croatia,HRV,1989,21186378
Croatia,HRV,1990,22979790
Croatia,HRV,1991,16987508
Croatia,HRV,1992,16372593
Croatia,HRV,1993,16809180
Croatia,HRV,1994,16054022
Croatia,HRV,1995,16817668
Croatia,HRV,1996,17344870
Croatia,HRV,1997,18558618
Croatia,HRV,1998,19013422
Croatia,HRV,1999,20024746
Croatia,HRV,2000,19662488
Croatia,HRV,2001,20785304
Croatia,HRV,2002,21889460
Croatia,HRV,2003,23215262
Croatia,HRV,2004,22887892
Croatia,HRV,2005,23343922
Croatia,HRV,2006,23549946
Croatia,HRV,2007,24862862
Croatia,HRV,2008,23594994
Croatia,HRV,2009,21804454
Croatia,HRV,2010,21016284
Croatia,HRV,2011,20649618
Croatia,HRV,2012,19087402
Croatia,HRV,2013,18432192
Croatia,HRV,2014,17681566
Croatia,HRV,2015,17824706
Croatia,HRV,2016,18109014
Croatia,HRV,2017,18743996
Croatia,HRV,2018,17724152
Croatia,HRV,2019,17857446
Croatia,HRV,2020,16870528
Croatia,HRV,2021,17701450
Cyprus,CYP,1950,267472
Cyprus,CYP,1951,282128
Cyprus,CYP,1952,315104
Cyprus,CYP,1953,366400
Cyprus,CYP,1954,443344
Cyprus,CYP,1955,450672
Cyprus,CYP,1956,674027
Cyprus,CYP,1957,816805
Cyprus,CYP,1958,765451
Cyprus,CYP,1959,831401
Cyprus,CYP,1960,886331
Cyprus,CYP,1961,864318
Cyprus,CYP,1962,904622
Cyprus,CYP,1963,985230
Cyprus,CYP,1964,999975
Cyprus,CYP,1965,1150110
Cyprus,CYP,1966,1241710
Cyprus,CYP,1967,1362265
Cyprus,CYP,1968,1622201
Cyprus,CYP,1969,1669803
Cyprus,CYP,1970,1702690
Cyprus,CYP,1971,1883533
Cyprus,CYP,1972,2405937
Cyprus,CYP,1973,2503532
Cyprus,CYP,1974,1928765
Cyprus,CYP,1975,1990826
Cyprus,CYP,1976,2487684
Cyprus,CYP,1977,2699378
Cyprus,CYP,1978,2845021
Cyprus,CYP,1979,3045443
Cyprus,CYP,1980,3260647
Cyprus,CYP,1981,3095654
Cyprus,CYP,1982,3157205
Cyprus,CYP,1983,3151348
Cyprus,CYP,1984,3234557
Cyprus,CYP,1985,3144994
Cyprus,CYP,1986,3606067
Cyprus,CYP,1987,4184954.2
Cyprus,CYP,1988,4197559
Cyprus,CYP,1989,4429735
Cyprus,CYP,1990,4653217
Cyprus,CYP,1991,5142773
Cyprus,CYP,1992,5517491
Cyprus,CYP,1993,5760916
Cyprus,CYP,1994,6002476
Cyprus,CYP,1995,5874107
Cyprus,CYP,1996,6224288
Cyprus,CYP,1997,6312090
Cyprus,CYP,1998,6609144
Cyprus,CYP,1999,6875935
Cyprus,CYP,2000,7122416
Cyprus,CYP,2001,6996583
Cyprus,CYP,2002,7185924
Cyprus,CYP,2003,7576801
Cyprus,CYP,2004,7803428
Cyprus,CYP,2005,7957711
Cyprus,CYP,2006,8185407.5
Cyprus,CYP,2007,8504782
Cyprus,CYP,2008,8717247
Cyprus,CYP,2009,8471739
Cyprus,CYP,2010,8102698.5
Cyprus,CYP,2011,7789403
Cyprus,CYP,2012,7264032
Cyprus,CYP,2013,6583978
Cyprus,CYP,2014,6952145
Cyprus,CYP,2015,6972964
Cyprus,CYP,2016,7375415
Cyprus,CYP,2017,7525365
Cyprus,CYP,2018,7342546
Cyprus,CYP,2019,7343176
Cyprus,CYP,2020,7269578
Cyprus,CYP,2021,7600422
Czechia,CZE,1860,202386
Czechia,CZE,1861,665380
Czechia,CZE,1862,1131146
Czechia,CZE,1863,1596912
Czechia,CZE,1864,2062678.1
Czechia,CZE,1865,2528445
Czechia,CZE,1866,2994211
Czechia,CZE,1867,3457204
Czechia,CZE,1868,3922970
Czechia,CZE,1869,4388737
Czechia,CZE,1870,4854503
Czechia,CZE,1871,5320269
Czechia,CZE,1872,5783263
Czechia,CZE,1873,6249029
Czechia,CZE,1874,6714795
Czechia,CZE,1875,7180561
Czechia,CZE,1876,12412112
Czechia,CZE,1877,13041451
Czechia,CZE,1878,13670790
Czechia,CZE,1879,14691039
Czechia,CZE,1880,15564351
Czechia,CZE,1881,16437662
Czechia,CZE,1882,16809166
Czechia,CZE,1883,17954174
Czechia,CZE,1884,18544698
Czechia,CZE,1885,19470688
Czechia,CZE,1886,20468758
Czechia,CZE,1887,21500096
Czechia,CZE,1888,23044332
Czechia,CZE,1889,24397272
Czechia,CZE,1890,26091218
Czechia,CZE,1891,27050476
Czechia,CZE,1892,27460792
Czechia,CZE,1893,28070724
Czechia,CZE,1894,28774920
Czechia,CZE,1895,29864480
Czechia,CZE,1896,30599170
Czechia,CZE,1897,32384606
Czechia,CZE,1898,33108208
Czechia,CZE,1899,33967656
Czechia,CZE,1900,33720910
Czechia,CZE,1901,35234652
Czechia,CZE,1902,35705964
Czechia,CZE,1903,36376890
Czechia,CZE,1904,36731760
Czechia,CZE,1905,37813000
Czechia,CZE,1906,39487540
Czechia,CZE,1907,41500316
Czechia,CZE,1908,42265504
Czechia,CZE,1909,42007668
Czechia,CZE,1910,41569624
Czechia,CZE,1911,42096384
Czechia,CZE,1912,44791176
Czechia,CZE,1913,46851080
Czechia,CZE,1914,42711860
Czechia,CZE,1915,42617600
Czechia,CZE,1916,45359520
Czechia,CZE,1917,42653640
Czechia,CZE,1918,36365800
Czechia,CZE,1919,34355796
Czechia,CZE,1920,34073010
Czechia,CZE,1921,32722840
Czechia,CZE,1922,29204644
Czechia,CZE,1923,30868094
Czechia,CZE,1924,37887856
Czechia,CZE,1925,35656060
Czechia,CZE,1926,36152320
Czechia,CZE,1927,38797210
Czechia,CZE,1928,40848796
Czechia,CZE,1929,45694980
Czechia,CZE,1930,40312584
Czechia,CZE,1931,37720348
Czechia,CZE,1932,32876820
Czechia,CZE,1933,30065584
Czechia,CZE,1934,30033388
Czechia,CZE,1935,30919224
Czechia,CZE,1936,33594170
Czechia,CZE,1937,40693550
Czechia,CZE,1938,46590470
Czechia,CZE,1939,51194030
Czechia,CZE,1940,57696492
Czechia,CZE,1941,58075716
Czechia,CZE,1942,62636890
Czechia,CZE,1943,69155560
Czechia,CZE,1944,65928084
Czechia,CZE,1945,34987908
Czechia,CZE,1946,43568924
Czechia,CZE,1947,49452748
Czechia,CZE,1948,53450948
Czechia,CZE,1949,56189484
Czechia,CZE,1950,57853692
Czechia,CZE,1951,61651396
Czechia,CZE,1952,65918656
Czechia,CZE,1953,68322280
Czechia,CZE,1954,72966320
Czechia,CZE,1955,75746790
Czechia,CZE,1956,81281330
Czechia,CZE,1957,84904020
Czechia,CZE,1958,92772050
Czechia,CZE,1959,92872500
Czechia,CZE,1960,99052616
Czechia,CZE,1961,107504750
Czechia,CZE,1962,114564056
Czechia,CZE,1963,120492344
Czechia,CZE,1964,125401920
Czechia,CZE,1965,122199640
Czechia,CZE,1966,121522424
Czechia,CZE,1967,121278520
Czechia,CZE,1968,126879960
Czechia,CZE,1969,134693580
Czechia,CZE,1970,154419700
Czechia,CZE,1971,161977440
Czechia,CZE,1972,163451040
Czechia,CZE,1973,164108240
Czechia,CZE,1974,165999570
Czechia,CZE,1975,173668350
Czechia,CZE,1976,180410800
Czechia,CZE,1977,185792430
Czechia,CZE,1978,187464370
Czechia,CZE,1979,182557390
Czechia,CZE,1980,184677390
Czechia,CZE,1981,182648460
Czechia,CZE,1982,180846050
Czechia,CZE,1983,181076180
Czechia,CZE,1984,187168030
Czechia,CZE,1985,184599820
Czechia,CZE,1986,185854500
Czechia,CZE,1987,183641400
Czechia,CZE,1988,180617040
Czechia,CZE,1989,172330690
Czechia,CZE,1990,164210750
Czechia,CZE,1991,148879300
Czechia,CZE,1992,145710620
