Entity,Code,Year,1_1_Forest_share
Bulgaria,BGR,2012,34.77708179808401
Bulgaria,BGR,2013,34.953942520265294
Bulgaria,BGR,2014,35.130803242446575
Bulgaria,BGR,2015,35.30766396462786
Bulgaria,BGR,2016,35.418201915991155
Bulgaria,BGR,2017,35.52873986735446
Bulgaria,BGR,2018,35.63927781871776
Bulgaria,BGR,2019,35.749815770081064
Bulgaria,BGR,2020,35.86035372144436
Croatia,HRV,1992,32.81498497967839
Croatia,HRV,1993,32.87683336278494
Croatia,HRV,1994,32.9386817458915
Croatia,HRV,1995,33.00053012899806
Croatia,HRV,1996,33.062378512104615
Croatia,HRV,1997,33.124226895211166
Croatia,HRV,1998,33.18607527831772
Croatia,HRV,1999,33.24792366142428
Croatia,HRV,2000,33.30977204453083
Croatia,HRV,2001,33.371620427637396
Croatia,HRV,2002,33.433468810743946
Croatia,HRV,2003,33.495317193850504
Croatia,HRV,2004,33.55716557695706
Croatia,HRV,2005,33.61901396006361
Croatia,HRV,2006,33.68086234317017
Croatia,HRV,2007,33.74271072627673
Croatia,HRV,2008,33.804559109383284
Croatia,HRV,2009,33.86640749248984
Croatia,HRV,2010,33.9282558755964
Croatia,HRV,2011,33.935324262237145
Croatia,HRV,2012,33.94239264887789
Croatia,HRV,2013,33.94946103551864
Croatia,HRV,2014,33.95652942215939
Croatia,HRV,2015,33.96359780880014
Croatia,HRV,2016,34.02406785651175
Croatia,HRV,2017,34.08453790422336
Croatia,HRV,2018,34.14500795193497
Croatia,HRV,2019,34.205477999646575
Croatia,HRV,2020,34.265948047358194
Cyprus,CYP,1990,17.43614718614719
Cyprus,CYP,1991,17.549783549783548
Cyprus,CYP,1992,17.663419913419915
Cyprus,CYP,1993,17.77705627705628
Cyprus,CYP,1994,17.89069264069264
Cyprus,CYP,1995,18.004329004329005
Cyprus,CYP,1996,18.117965367965365
Cyprus,CYP,1997,18.23160173160173
Cyprus,CYP,1998,18.345238095238095
Cyprus,CYP,1999,18.458874458874458
Cyprus,CYP,2000,18.572510822510825
Cyprus,CYP,2001,18.58582251082251
Cyprus,CYP,2002,18.5991341991342
Cyprus,CYP,2003,18.61244588744589
Cyprus,CYP,2004,18.625757575757575
Cyprus,CYP,2005,18.639069264069263
Cyprus,CYP,2006,18.652380952380952
Cyprus,CYP,2007,18.665692640692637
Cyprus,CYP,2008,18.679004329004332
Cyprus,CYP,2009,18.692316017316017
Cyprus,CYP,2010,18.705627705627705
Cyprus,CYP,2011,18.702813852813854
Cyprus,CYP,2012,18.699999999999996
Cyprus,CYP,2013,18.697186147186148
Cyprus,CYP,2014,18.694372294372293
Cyprus,CYP,2015,18.691558441558442
Cyprus,CYP,2016,18.68766233766234
Cyprus,CYP,2017,18.68376623376623
Cyprus,CYP,2018,18.679870129870128
Cyprus,CYP,2019,18.675974025974025
Cyprus,CYP,2020,18.672077922077925
Czechia,CZE,1993,34.08601217458878
Czechia,CZE,1994,34.0962051547727
Czechia,CZE,1995,34.10639813495661
Czechia,CZE,1996,34.11659111514053
Czechia,CZE,1997,34.12678409532444
Czechia,CZE,1998,34.13697707550835
Czechia,CZE,1999,34.147170055692264
Czechia,CZE,2000,34.15736303587618
Czechia,CZE,2001,34.183382981479085
Czechia,CZE,2002,34.20940292708198
Czechia,CZE,2003,34.235422872684886
Czechia,CZE,2004,34.261442818287776
Czechia,CZE,2005,34.28746276389069
Czechia,CZE,2006,34.313482709493584
Czechia,CZE,2007,34.339502655096496
Czechia,CZE,2008,34.36552260069939
Czechia,CZE,2009,34.39154254630229
Czechia,CZE,2010,34.417562491905194
Czechia,CZE,2011,34.44608211371584
Czechia,CZE,2012,34.47460173552649
Czechia,CZE,2013,34.50312135733713
Czechia,CZE,2014,34.53164097914778
Czechia,CZE,2015,34.560160600958426
Czechia,CZE,2016,34.58269654189871
Czechia,CZE,2017,34.60523248283901
Czechia,CZE,2018,34.6277684237793
Czechia,CZE,2019,34.650304364719595
Czechia,CZE,2020,34.67284030565989
Denmark,DNK,1990,13.286000000000001
Denmark,DNK,1991,13.386400000000002
Denmark,DNK,1992,13.486799999999999
Denmark,DNK,1993,13.587200000000003
Denmark,DNK,1994,13.6876
Denmark,DNK,1995,13.788
Denmark,DNK,1996,13.888399999999997
Denmark,DNK,1997,13.988800000000001
Denmark,DNK,1998,14.089199999999998
Denmark,DNK,1999,14.189600000000002
Denmark,DNK,2000,14.29
Denmark,DNK,2001,14.327225000000002
Denmark,DNK,2002,14.364449999999998
Denmark,DNK,2003,14.401675
Denmark,DNK,2004,14.438900000000002
Denmark,DNK,2005,14.476124999999998
Denmark,DNK,2006,14.513349999999999
Denmark,DNK,2007,14.550575000000002
Denmark,DNK,2008,14.587799999999998
Denmark,DNK,2009,14.625024999999999
Denmark,DNK,2010,14.662249999999998
Denmark,DNK,2011,14.8532
Denmark,DNK,2012,15.044149999999998
Denmark,DNK,2013,15.2351
Denmark,DNK,2014,15.426049999999996
Denmark,DNK,2015,15.616999999999997
Denmark,DNK,2016,15.6358
Denmark,DNK,2017,15.654599999999999
Denmark,DNK,2018,15.6734
Denmark,DNK,2019,15.6922
Denmark,DNK,2020,15.711000000000002
Estonia,EST,1992,50.89712445364619
Estonia,EST,1993,50.97301587301587
Estonia,EST,1994,51.04890729238555
Estonia,EST,1995,51.12479871175524
Estonia,EST,1996,51.200690131124915
Estonia,EST,1997,51.27658155049459
Estonia,EST,1998,51.35247296986427
Estonia,EST,1999,51.42836438923395
Estonia,EST,2000,51.50425580860363
Estonia,EST,2001,51.72769726247988
Estonia,EST,2002,51.95113871635611
Estonia,EST,2003,52.174580170232346
Estonia,EST,2004,52.39802162410858
Estonia,EST,2005,52.62146307798482
Estonia,EST,2006,52.84490453186105
Estonia,EST,2007,53.06834598573729
Estonia,EST,2008,53.29178743961352
Estonia,EST,2009,53.51522889348976
Estonia,EST,2010,53.738670347366
Estonia,EST,2011,54.12969864274212
Estonia,EST,2012,54.520726938118244
Estonia,EST,2013,54.91175523349436
Estonia,EST,2014,55.30278352887049
Estonia,EST,2015,55.69381182424661
Estonia,EST,2016,55.77382102599493
Estonia,EST,2017,55.85383022774327
Estonia,EST,2018,55.933839429491606
Estonia,EST,2019,56.01384863123994
Estonia,EST,2020,56.09385783298827
Finland,FIN,1990,71.97726375361938
Finland,FIN,1991,72.16491510923927
Finland,FIN,1992,72.35256646485918
Finland,FIN,1993,72.54021782047907
Finland,FIN,1994,72.72786917609896
Finland,FIN,1995,72.91552053171888
Finland,FIN,1996,73.10317188733877
Finland,FIN,1997,73.29082324295868
Finland,FIN,1998,73.47847459857857
Finland,FIN,1999,73.66612595419846
Finland,FIN,2000,73.85377730981837
Finland,FIN,2001,73.78677283495657
Finland,FIN,2002,73.71976836009476
Finland,FIN,2003,73.65276388523296
Finland,FIN,2004,73.58575941037114
Finland,FIN,2005,73.51875493550935
Finland,FIN,2006,73.45175046064755
Finland,FIN,2007,73.38474598578574
Finland,FIN,2008,73.31774151092392
Finland,FIN,2009,73.25073703606212
Finland,FIN,2010,73.18373256120032
Finland,FIN,2011,73.29362990260594
Finland,FIN,2012,73.40352724401158
Finland,FIN,2013,73.51342458541723
Finland,FIN,2014,73.62332192682284
Finland,FIN,2015,73.73321926822848
Finland,FIN,2016,73.73321926822848
Finland,FIN,2017,73.73321926822848
Finland,FIN,2018,73.73321926822848
Finland,FIN,2019,73.73321926822848
Finland,FIN,2020,73.73321926822848
France,FRA,1000,47.49027908
France,FRA,1067,45.56501671
France,FRA,1125,42.6351222
France,FRA,1185,37.62049296
France,FRA,1229,31.755125699999997
France,FRA,1251,28.66805576
France,FRA,1286,24.96420622
France,FRA,1329,23.03697506
France,FRA,1383,29.68209436
France,FRA,1412,35.55303987
France,FRA,1436,39.95646776
France,FRA,1480,37.87490498
France,FRA,1531,34.32669959
France,FRA,1614,28.0010719
France,FRA,1660,24.52975888
France,FRA,1688,20.51648045
France,FRA,1741,17.12282544
France,FRA,1814,13.65359059
France,FRA,1841,13.26956626
France,FRA,1871,13.65796569
France,FRA,1892,14.89513434
France,FRA,1911,16.36374574
France,FRA,1938,18.991320899999998
France,FRA,1955,22.08145341
France,FRA,1956,24.24373677
France,FRA,1976,25.86689855
France,FRA,1990,26.364378503059953
France,FRA,1991,26.519978741939198
France,FRA,1992,26.675578980818436
France,FRA,1993,26.831179219697677
France,FRA,1994,26.986779458576915
France,FRA,1995,27.14237969745616
France,FRA,1996,27.2979799363354
France,FRA,1997,27.453580175214636
France,FRA,1998,27.609180414093874
France,FRA,1999,27.764780652973116
France,FRA,2000,27.92038089185236
France,FRA,2001,28.126934730082898
France,FRA,2002,28.333488568313435
France,FRA,2003,28.540042406543975
France,FRA,2004,28.74659624477452
France,FRA,2005,28.95315008300506
France,FRA,2006,29.159703921235597
France,FRA,2007,29.36625775946614
France,FRA,2008,29.57281159769668
France,FRA,2009,29.779365435927218
France,FRA,2010,29.985919274157762
France,FRA,2011,30.138232184046597
France,FRA,2012,30.290545093935428
France,FRA,2013,30.442858003824263
France,FRA,2014,30.595170913713094
France,FRA,2015,30.74748382360193
France,FRA,2016,30.899796733490764
France,FRA,2017,31.052109643379595
France,FRA,2018,31.20442255326843
France,FRA,2019,31.35673546315726
France,FRA,2020,31.509048373046095
Germany,DEU,1990,32.34393336577268
Germany,DEU,1991,32.35938975870853
Germany,DEU,1992,32.37484615164439
Germany,DEU,1993,32.390302544580244
Germany,DEU,1994,32.4057589375161
Germany,DEU,1995,32.42121533045196
Germany,DEU,1996,32.43667172338781
Germany,DEU,1997,32.452128116323664
Germany,DEU,1998,32.46758450925953
Germany,DEU,1999,32.483040902195384
Germany,DEU,2000,32.49849729513124
Germany,DEU,2001,32.51423991756591
Germany,DEU,2002,32.529982540000574
Germany,DEU,2003,32.54572516243524
Germany,DEU,2004,32.561467784869905
Germany,DEU,2005,32.57721040730458
Germany,DEU,2006,32.59295302973925
Germany,DEU,2007,32.608695652173914
Germany,DEU,2008,32.62443827460858
Germany,DEU,2009,32.640180897043244
Germany,DEU,2010,32.655923519477916
Germany,DEU,2011,32.66164810945416
Germany,DEU,2012,32.6673726994304
Germany,DEU,2013,32.67309728940664
Germany,DEU,2014,32.678821879382895
Germany,DEU,2015,32.684546469359134
Germany,DEU,2016,32.684546469359134
Germany,DEU,2017,32.684546469359134
Germany,DEU,2018,32.684546469359134
Germany,DEU,2019,32.684546469359134
Germany,DEU,2020,32.684546469359134
Greece,GRC,1990,25.590000000000003
Greece,GRC,1991,25.824041117145075
Greece,GRC,1992,26.058081458494957
Greece,GRC,1993,26.292122575640033
Greece,GRC,1994,26.526162916989914
Greece,GRC,1995,26.760204034134986
Greece,GRC,1996,26.99424515128006
Greece,GRC,1997,27.228285492629944
Greece,GRC,1998,27.46232660977502
Greece,GRC,1999,27.696366951124908
Greece,GRC,2000,27.93040806826998
Greece,GRC,2001,28.164366951124904
Greece,GRC,2002,28.398326609775022
Greece,GRC,2003,28.632285492629943
Greece,GRC,2004,28.86624515128007
Greece,GRC,2005,29.100204034134986
Greece,GRC,2006,29.334162916989914
Greece,GRC,2007,29.568122575640025
Greece,GRC,2008,29.802081458494957
Greece,GRC,2009,30.036041117145075
Greece,GRC,2010,30.269999999999996
Greece,GRC,2011,30.269999999999996
Greece,GRC,2012,30.269999999999996
Greece,GRC,2013,30.269999999999996
Greece,GRC,2014,30.269999999999996
Greece,GRC,2015,30.269999999999996
Greece,GRC,2016,30.26999534522886
Greece,GRC,2017,30.26999069045772
Greece,GRC,2018,30.26998603568658
Greece,GRC,2019,30.26998138091544
Greece,GRC,2020,30.2699767261443
Hungary,HUN,1990,19.87617795310103
Hungary,HUN,1991,19.99372123602893
Hungary,HUN,1992,20.11126451895683
Hungary,HUN,1993,20.228807801884727
Hungary,HUN,1994,20.34635108481262
Hungary,HUN,1995,20.463894367740522
Hungary,HUN,1996,20.58143765066842
Hungary,HUN,1997,20.69898093359632
Hungary,HUN,1998,20.81652421652422
Hungary,HUN,1999,20.934067499452112
Hungary,HUN,2000,21.051610782380013
Hungary,HUN,2001,21.188823142669296
Hungary,HUN,2002,21.32603550295858
Hungary,HUN,2003,21.463247863247865
Hungary,HUN,2004,21.600460223537144
Hungary,HUN,2005,21.737672583826427
Hungary,HUN,2006,21.874884944115717
Hungary,HUN,2007,22.012097304404996
Hungary,HUN,2008,22.14930966469428
Hungary,HUN,2009,22.28652202498356
Hungary,HUN,2010,22.423734385272848
Hungary,HUN,2011,22.455358316896774
Hungary,HUN,2012,22.48698224852071
Hungary,HUN,2013,22.51860618014464
Hungary,HUN,2014,22.55023011176857
Hungary,HUN,2015,22.581854043392507
Hungary,HUN,2016,22.564738110891955
Hungary,HUN,2017,22.547622178391407
Hungary,HUN,2018,22.530506245890862
Hungary,HUN,2019,22.513390313390314
Hungary,HUN,2020,22.49627438088977
Ireland,IRL,1990,6.701117723907679
Ireland,IRL,1991,6.946029902743503
Ireland,IRL,1992,7.19094208157933
Ireland,IRL,1993,7.435854260415155
Ireland,IRL,1994,7.68076643925098
Ireland,IRL,1995,7.925678618086805
Ireland,IRL,1996,8.17059079692263
Ireland,IRL,1997,8.415502975758455
Ireland,IRL,1998,8.660415154594281
Ireland,IRL,1999,8.905327333430106
Ireland,IRL,2000,9.150239512265932
Ireland,IRL,2001,9.280911598200028
Ireland,IRL,2002,9.411583684134127
Ireland,IRL,2003,9.542255770068227
Ireland,IRL,2004,9.672927856002325
Ireland,IRL,2005,9.80359994193642
Ireland,IRL,2006,9.934272027870518
Ireland,IRL,2007,10.064944113804614
Ireland,IRL,2008,10.195616199738716
Ireland,IRL,2009,10.326288285672812
Ireland,IRL,2010,10.45696037160691
Ireland,IRL,2011,10.556510378864859
Ireland,IRL,2012,10.656060386122805
Ireland,IRL,2013,10.755610393380751
Ireland,IRL,2014,10.8551604006387
Ireland,IRL,2015,10.954710407896647
Ireland,IRL,2016,11.034112353026563
Ireland,IRL,2017,11.113514298156483
Ireland,IRL,2018,11.1929162432864
Ireland,IRL,2019,11.272318188416316
Ireland,IRL,2020,11.351720133546232
Italy,ITA,1990,25.803188957639218
Italy,ITA,1991,26.068198816889915
Italy,ITA,1992,26.33320867614061
Italy,ITA,1993,26.59821853539131
Italy,ITA,1994,26.863228394642007
Italy,ITA,1995,27.128238253892707
Italy,ITA,1996,27.393248113143397
Italy,ITA,1997,27.658257972394097
Italy,ITA,1998,27.923267831644793
Italy,ITA,1999,28.18827769089549
Italy,ITA,2000,28.45328755014619
Italy,ITA,2001,28.677259128306254
Italy,ITA,2002,28.901230706466308
Italy,ITA,2003,29.12520228462637
Italy,ITA,2004,29.349173862786426
Italy,ITA,2005,29.57314544094649
Italy,ITA,2006,29.797117019106544
Italy,ITA,2007,30.02108859726661
Italy,ITA,2008,30.245060175426662
Italy,ITA,2009,30.469031753586727
Italy,ITA,2010,30.693003331746787
Italy,ITA,2011,30.87593662881621
Italy,ITA,2012,31.05886992588563
Italy,ITA,2013,31.241803222955056
Italy,ITA,2014,31.424736520024478
Italy,ITA,2015,31.607669817093903
Italy,ITA,2016,31.790609913646563
Italy,ITA,2017,31.973550010199226
Italy,ITA,2018,32.15649010675189
Italy,ITA,2019,32.339430203304545
Italy,ITA,2020,32.52237029985721
Latvia,LVA,1992,51.30574786668814
Latvia,LVA,1993,51.41523104170022
Latvia,LVA,1994,51.52471421671228
Latvia,LVA,1995,51.634197391724356
Latvia,LVA,1996,51.74368056673644
Latvia,LVA,1997,51.85316374174851
Latvia,LVA,1998,51.96264691676059
Latvia,LVA,1999,52.072130091772664
Latvia,LVA,2000,52.18161326678473
Latvia,LVA,2001,52.392722588955074
Latvia,LVA,2002,52.60383191112542
Latvia,LVA,2003,52.81494123329576
Latvia,LVA,2004,53.02605055546611
Latvia,LVA,2005,53.23715987763645
Latvia,LVA,2006,53.448269199806795
Latvia,LVA,2007,53.65937852197714
Latvia,LVA,2008,53.870487844147476
Latvia,LVA,2009,54.08159716631782
Latvia,LVA,2010,54.292706488488164
Latvia,LVA,2011,54.354918692642094
Latvia,LVA,2012,54.41713089679601
Latvia,LVA,2013,54.479343100949926
Latvia,LVA,2014,54.54155530510384
Latvia,LVA,2015,54.60376750925777
Latvia,LVA,2016,54.66607631621317
Latvia,LVA,2017,54.728385123168565
Latvia,LVA,2018,54.79069393012398
Latvia,LVA,2019,54.85300273707938
Latvia,LVA,2020,54.91531154403477
Lithuania,LTU,1992,31.289411088584153
Lithuania,LTU,1993,31.409140977953736
Lithuania,LTU,1994,31.528870867323317
Lithuania,LTU,1995,31.6486007566929
Lithuania,LTU,1996,31.76833064606248
Lithuania,LTU,1997,31.88806053543206
Lithuania,LTU,1998,32.00779042480165
Lithuania,LTU,1999,32.12752031417123
Lithuania,LTU,2000,32.24725020354081
Lithuania,LTU,2001,32.486709982279976
Lithuania,LTU,2002,32.72616976101914
Lithuania,LTU,2003,32.965629539758304
Lithuania,LTU,2004,33.205089318497464
Lithuania,LTU,2005,33.44454909723663
Lithuania,LTU,2006,33.6840088759758
Lithuania,LTU,2007,33.92346865471496
Lithuania,LTU,2008,34.16292843345413
Lithuania,LTU,2009,34.402388212193294
Lithuania,LTU,2010,34.641847990932455
Lithuania,LTU,2011,34.696125540779995
Lithuania,LTU,2012,34.75040309062754
Lithuania,LTU,2013,34.804680640475084
Lithuania,LTU,2014,34.85895819032263
Lithuania,LTU,2015,34.91323574017017
Lithuania,LTU,2016,34.95793489886815
Lithuania,LTU,2017,35.00263405756613
Lithuania,LTU,2018,35.04733321626411
Lithuania,LTU,2019,35.09203237496208
Lithuania,LTU,2020,35.13673153366006
Luxembourg,LUX,2000,35.67901234567901
Luxembourg,LUX,2001,35.76131687242798
Luxembourg,LUX,2002,35.84362139917695
Luxembourg,LUX,2003,35.925925925925924
Luxembourg,LUX,2004,36.0082304526749
Luxembourg,LUX,2005,36.09053497942387
Luxembourg,LUX,2006,36.17283950617284
Luxembourg,LUX,2007,36.25514403292181
Luxembourg,LUX,2008,36.33744855967078
Luxembourg,LUX,2009,36.41975308641975
Luxembourg,LUX,2010,36.50205761316872
Luxembourg,LUX,2011,36.50205761316872
Luxembourg,LUX,2012,36.50205761316872
Luxembourg,LUX,2013,36.50205761316872
Luxembourg,LUX,2014,36.50205761316872
Luxembourg,LUX,2015,36.50205761316872
Luxembourg,LUX,2016,36.50205761316872
Luxembourg,LUX,2017,36.50205761316872
Luxembourg,LUX,2018,36.50205761316872
Luxembourg,LUX,2019,36.50205761316872
Luxembourg,LUX,2020,36.50205761316872
Malta,MLT,1990,1.09375
Malta,MLT,1991,1.09375
Malta,MLT,1992,1.09375
Malta,MLT,1993,1.09375
Malta,MLT,1994,1.09375
Malta,MLT,1995,1.09375
Malta,MLT,1996,1.09375
Malta,MLT,1997,1.09375
Malta,MLT,1998,1.09375
Malta,MLT,1999,1.09375
Malta,MLT,2000,1.09375
Malta,MLT,2001,1.09375
Malta,MLT,2002,1.09375
Malta,MLT,2003,1.09375
Malta,MLT,2004,1.09375
Malta,MLT,2005,1.09375
Malta,MLT,2006,1.09375
Malta,MLT,2007,1.09375
Malta,MLT,2008,1.09375
Malta,MLT,2009,1.09375
Malta,MLT,2010,1.09375
Malta,MLT,2011,1.09375
Malta,MLT,2012,1.09375
Malta,MLT,2013,1.09375
Malta,MLT,2014,1.09375
Malta,MLT,2015,1.09375
Malta,MLT,2016,1.1625
Malta,MLT,2017,1.23125
Malta,MLT,2018,1.3
Malta,MLT,2019,1.36875
Malta,MLT,2020,1.4375
Netherlands,NLD,1990,10.256311256311255
Netherlands,NLD,1991,10.298396198396196
Netherlands,NLD,1992,10.34048114048114
Netherlands,NLD,1993,10.382566082566083
Netherlands,NLD,1994,10.424651024651025
Netherlands,NLD,1995,10.466735966735968
Netherlands,NLD,1996,10.508820908820908
Netherlands,NLD,1997,10.550905850905853
Netherlands,NLD,1998,10.592990792990793
Netherlands,NLD,1999,10.635075735075736
Netherlands,NLD,2000,10.677160677160677
Netherlands,NLD,2001,10.71868131868132
Netherlands,NLD,2002,10.76020196020196
Netherlands,NLD,2003,10.801722601722602
Netherlands,NLD,2004,10.843243243243244
Netherlands,NLD,2005,10.884763884763885
Netherlands,NLD,2006,10.926284526284528
Netherlands,NLD,2007,10.96780516780517
Netherlands,NLD,2008,11.009325809325809
Netherlands,NLD,2009,11.05084645084645
Netherlands,NLD,2010,11.092367092367093
Netherlands,NLD,2011,11.040986040986041
Netherlands,NLD,2012,10.98960498960499
Netherlands,NLD,2013,10.938223938223938
Netherlands,NLD,2014,10.886842886842887
Netherlands,NLD,2015,10.835461835461835
Netherlands,NLD,2016,10.863201663201663
Netherlands,NLD,2017,10.890941490941492
Netherlands,NLD,2018,10.918681318681317
Netherlands,NLD,2019,10.946421146421144
Netherlands,NLD,2020,10.974160974160974
Poland,POL,1990,29.008132205493318
Poland,POL,1991,29.06593944936151
Poland,POL,1992,29.12374669322969
Poland,POL,1993,29.18155393709788
Poland,POL,1994,29.239361180966068
Poland,POL,1995,29.297168424834254
Poland,POL,1996,29.354975668702444
Poland,POL,1997,29.412782912570623
Poland,POL,1998,29.470590156438814
Poland,POL,1999,29.528397400306993
Poland,POL,2000,29.586204644175183
Poland,POL,2001,29.674385185669028
Poland,POL,2002,29.762565727162873
Poland,POL,2003,29.850746268656714
Poland,POL,2004,29.938926810150562
Poland,POL,2005,30.027107351644407
Poland,POL,2006,30.115287893138248
Poland,POL,2007,30.203468434632093
Poland,POL,2008,30.291648976125934
Poland,POL,2009,30.37982951761978
Poland,POL,2010,30.46801005911362
Poland,POL,2011,30.52745027597244
Poland,POL,2012,30.586890492831248
Poland,POL,2013,30.646330709690062
Poland,POL,2014,30.70577092654887
Poland,POL,2015,30.76521114340769
Poland,POL,2016,30.80636206277148
Poland,POL,2017,30.847512982135278
Poland,POL,2018,30.88866390149907
Poland,POL,2019,30.929814820862862
Poland,POL,2020,30.970965740226656
Portugal,PRT,1990,37.10471848882601
Portugal,PRT,1991,36.975905403163125
Portugal,PRT,1992,36.84709231750024
Portugal,PRT,1993,36.71827923183736
Portugal,PRT,1994,36.58946614617447
Portugal,PRT,1995,36.46065306051159
Portugal,PRT,1996,36.3318399748487
Portugal,PRT,1997,36.20302688918582
Portugal,PRT,1998,36.07421380352293
Portugal,PRT,1999,35.945400717860046
Portugal,PRT,2000,35.81658763219716
Portugal,PRT,2001,35.784930178941025
Portugal,PRT,2002,35.753272725684894
Portugal,PRT,2003,35.721615272428764
Portugal,PRT,2004,35.689957819172626
Portugal,PRT,2005,35.658300365916496
Portugal,PRT,2006,35.62664291266036
Portugal,PRT,2007,35.59498545940423
Portugal,PRT,2008,35.5633280061481
Portugal,PRT,2009,35.53167055289197
Portugal,PRT,2010,35.50001309963583
Portugal,PRT,2011,35.631009457937076
Portugal,PRT,2012,35.762005816238315
Portugal,PRT,2013,35.89300217453955
Portugal,PRT,2014,36.02399853284079
Portugal,PRT,2015,36.15499489114203
Portugal,PRT,2016,36.15499489114203
Portugal,PRT,2017,36.15499489114203
Portugal,PRT,2018,36.15499489114203
Portugal,PRT,2019,36.15499489114203
Portugal,PRT,2020,36.15499489114203
Romania,ROU,1990,27.690368567454797
Romania,ROU,1991,27.68819541029207
Romania,ROU,1992,27.686022253129345
Romania,ROU,1993,27.68384909596662
Romania,ROU,1994,27.681675938803895
Romania,ROU,1995,27.67950278164117
Romania,ROU,1996,27.677329624478443
Romania,ROU,1997,27.675156467315716
Romania,ROU,1998,27.672983310152986
Romania,ROU,1999,27.670810152990267
Romania,ROU,2000,27.66863699582754
Romania,ROU,2001,27.733397079276774
Romania,ROU,2002,27.79815716272601
Romania,ROU,2003,27.862917246175243
Romania,ROU,2004,27.92767732962448
Romania,ROU,2005,27.992437413073713
Romania,ROU,2006,28.057197496522946
Romania,ROU,2007,28.121957579972186
Romania,ROU,2008,28.18671766342142
Romania,ROU,2009,28.251477746870655
Romania,ROU,2010,28.316237830319892
Romania,ROU,2011,28.651738525730174
Romania,ROU,2012,28.98723922114047
Romania,ROU,2013,29.322739916550766
Romania,ROU,2014,29.658240611961055
Romania,ROU,2015,29.993741307371348
Romania,ROU,2016,30.01815890125174
Romania,ROU,2017,30.042576495132128
Romania,ROU,2018,30.066994089012518
Romania,ROU,2019,30.091411682892904
Romania,ROU,2020,30.115829276773297
Slovakia,SVK,1993,39.56237520798669
Slovakia,SVK,1994,39.560149750415974
Slovakia,SVK,1995,39.55792429284526
Slovakia,SVK,1996,39.55569883527454
Slovakia,SVK,1997,39.55347337770383
Slovakia,SVK,1998,39.551247920133115
Slovakia,SVK,1999,39.5490224625624
Slovakia,SVK,2000,39.54679700499168
Slovakia,SVK,2001,39.581114808652245
Slovakia,SVK,2002,39.61543261231281
Slovakia,SVK,2003,39.64975041597338
Slovakia,SVK,2004,39.68406821963394
