Entity,Code,Year,3_1_Renewables_electricity
India,IND,1990,23.097132
India,IND,1991,23.131563
India,IND,1992,20.841738
India,IND,1993,19.625616
India,IND,1994,20.822308
India,IND,1995,18.022327
India,IND,1996,15.95155
India,IND,1997,15.386589
India,IND,1998,17.0291
India,IND,1999,15.599825
India,IND,2000,14.048197
India,IND,2001,12.999709
India,IND,2002,11.938192
India,IND,2003,11.695108
India,IND,2004,15.63753
India,IND,2005,15.254357
India,IND,2006,17.135258
India,IND,2007,17.801973
India,IND,2008,16.768267
India,IND,2009,15.269804
India,IND,2010,15.21222
India,IND,2011,16.791103
India,IND,2012,15.135002
India,IND,2013,16.394157
India,IND,2014,16.00672
India,IND,2015,15.370245
India,IND,2016,14.853682
India,IND,2017,15.965148
India,IND,2018,16.692839
India,IND,2019,18.689354
India,IND,2020,19.954615
India,IND,2021,19.448202
India,IND,2022,20.499144
India,IND,2023,19.513695
Indonesia,IDN,1985,16.90112
Indonesia,IDN,1986,24.190905
Indonesia,IDN,1987,22.11833
Indonesia,IDN,1988,20.291437
Indonesia,IDN,1989,22.045029
Indonesia,IDN,1990,23.010492
Indonesia,IDN,1991,22.204845
Indonesia,IDN,1992,26.638683
Indonesia,IDN,1993,25.141514
Indonesia,IDN,1994,20.873459
Indonesia,IDN,1995,19.411617
Indonesia,IDN,1996,18.970043
Indonesia,IDN,1997,12.157131
Indonesia,IDN,1998,17.798302
Indonesia,IDN,1999,17.054121
Indonesia,IDN,2000,19.99184
Indonesia,IDN,2001,20.90241
Indonesia,IDN,2002,18.577494
Indonesia,IDN,2003,16.883892
Indonesia,IDN,2004,16.805578
Indonesia,IDN,2005,17.051697
Indonesia,IDN,2006,15.347826
Indonesia,IDN,2007,16.367926
Indonesia,IDN,2008,16.895447
Indonesia,IDN,2009,16.448702
Indonesia,IDN,2010,19.503267
Indonesia,IDN,2011,15.874504
Indonesia,IDN,2012,14.888017
Indonesia,IDN,2013,15.765166
Indonesia,IDN,2014,14.485982
Indonesia,IDN,2015,13.794806
Indonesia,IDN,2016,15.367891
Indonesia,IDN,2017,16.240925
Indonesia,IDN,2018,17.047817
Indonesia,IDN,2019,16.260492
Indonesia,IDN,2020,18.124186
Indonesia,IDN,2021,18.166538
Indonesia,IDN,2022,19.610842
Japan,JPN,1985,14.223238
Japan,JPN,1986,13.989436
Japan,JPN,1987,12.457424
Japan,JPN,1988,14.100253
Japan,JPN,1989,13.602426
Japan,JPN,1990,11.1442
Japan,JPN,1991,11.639142
Japan,JPN,1992,10.024861
Japan,JPN,1993,11.247435
Japan,JPN,1994,7.9192533
Japan,JPN,1995,9.212626
Japan,JPN,1996,8.979606
Japan,JPN,1997,9.761912
Japan,JPN,1998,9.946743
Japan,JPN,1999,9.3160305
Japan,JPN,2000,9.187302
Japan,JPN,2001,9.077312
Japan,JPN,2002,8.942316
Japan,JPN,2003,10.262771
Japan,JPN,2004,10.027739
Japan,JPN,2005,8.914464
Japan,JPN,2006,9.831237
Japan,JPN,2007,8.622925
Japan,JPN,2008,8.615359
Japan,JPN,2009,8.732339
Japan,JPN,2010,10.22802
Japan,JPN,2011,10.278935
Japan,JPN,2012,10.058001
Japan,JPN,2013,11.082408
Japan,JPN,2014,12.599744
Japan,JPN,2015,14.951656
Japan,JPN,2016,14.662352
Japan,JPN,2017,16.001804
Japan,JPN,2018,17.071156
Japan,JPN,2019,17.576868
Japan,JPN,2020,19.576511
Japan,JPN,2021,21.181513
Japan,JPN,2022,21.956364
Japan,JPN,2023,23.830055
Laos,LAO,2000,89.863014
Laos,LAO,2001,89.91825
Laos,LAO,2002,89.91597
Laos,LAO,2003,89.84127
Laos,LAO,2004,100
Laos,LAO,2005,100
Laos,LAO,2006,100
Laos,LAO,2007,100
Laos,LAO,2008,100
Laos,LAO,2009,100
Laos,LAO,2010,100
Laos,LAO,2011,100
Laos,LAO,2012,100
Laos,LAO,2013,100
Laos,LAO,2014,100
Laos,LAO,2015,86.014854
Laos,LAO,2016,68.77207
Laos,LAO,2017,64.82137
Laos,LAO,2018,65.078445
Laos,LAO,2019,63.476315
Laos,LAO,2020,71.596596
Laos,LAO,2021,73.552986
Laos,LAO,2022,72.99238
Macao,MAC,2000,0
Macao,MAC,2001,3.821656
Macao,MAC,2002,4.117647
Macao,MAC,2003,8.333334
Macao,MAC,2004,7.6142135
Macao,MAC,2005,7.8817735
Macao,MAC,2006,10.179641
Macao,MAC,2007,11.184211
Macao,MAC,2008,14.876033
Macao,MAC,2009,12.328767
Macao,MAC,2010,18.518518
Macao,MAC,2011,23.595507
Macao,MAC,2012,41.07143
Macao,MAC,2013,58.536587
Macao,MAC,2014,40.625
Macao,MAC,2015,21.052631
Macao,MAC,2016,20.20202
Macao,MAC,2017,14.285714
Macao,MAC,2018,27.692308
Macao,MAC,2019,26.190477
Macao,MAC,2020,33.92857
Macao,MAC,2021,42
Macao,MAC,2022,40.816326
Malaysia,MYS,1985,25.216927
Malaysia,MYS,1986,25.54464
Malaysia,MYS,1987,28.505014
Malaysia,MYS,1988,29.603834
Malaysia,MYS,1989,24.608728
Malaysia,MYS,1990,17.495173
Malaysia,MYS,1991,16.756989
Malaysia,MYS,1992,13.657898
Malaysia,MYS,1993,13.914475
Malaysia,MYS,1994,16.307709
Malaysia,MYS,1995,13.350653
Malaysia,MYS,1996,9.7061615
Malaysia,MYS,1997,6.962513
Malaysia,MYS,1998,6.9487243
Malaysia,MYS,1999,11.078236
Malaysia,MYS,2000,10.815451
Malaysia,MYS,2001,8.762206
Malaysia,MYS,2002,7.1843696
Malaysia,MYS,2003,6.613852
Malaysia,MYS,2004,6.402249
Malaysia,MYS,2005,6.683544
Malaysia,MYS,2006,6.673719
Malaysia,MYS,2007,6.1906953
Malaysia,MYS,2008,7.5639105
Malaysia,MYS,2009,7.131169
Malaysia,MYS,2010,6.09405
Malaysia,MYS,2011,7.5548916
Malaysia,MYS,2012,8.02506
Malaysia,MYS,2013,9.250195
Malaysia,MYS,2014,9.703669
Malaysia,MYS,2015,9.952702
Malaysia,MYS,2016,13.463135
Malaysia,MYS,2017,17.39293
Malaysia,MYS,2018,16.59632
Malaysia,MYS,2019,16.10084
Malaysia,MYS,2020,18.18289
Malaysia,MYS,2021,19.739931
Malaysia,MYS,2022,19.101
Maldives,MDV,2000,0
Maldives,MDV,2001,0
Maldives,MDV,2002,0
Maldives,MDV,2003,0
Maldives,MDV,2004,0
Maldives,MDV,2005,0
Maldives,MDV,2006,0
Maldives,MDV,2007,0
Maldives,MDV,2008,0
Maldives,MDV,2009,0
Maldives,MDV,2010,0
Maldives,MDV,2011,0
Maldives,MDV,2012,0
Maldives,MDV,2013,0
Maldives,MDV,2014,1.8518518
Maldives,MDV,2015,1.6129032
Maldives,MDV,2016,1.4925373
Maldives,MDV,2017,2.739726
Maldives,MDV,2018,3.7974682
Maldives,MDV,2019,3.7037036
Maldives,MDV,2020,4.878049
Maldives,MDV,2021,5.952381
Maldives,MDV,2022,7.058823
Mongolia,MNG,2000,0
Mongolia,MNG,2001,0
Mongolia,MNG,2002,0
Mongolia,MNG,2003,0
Mongolia,MNG,2004,0
Mongolia,MNG,2005,0
Mongolia,MNG,2006,0
Mongolia,MNG,2007,0
Mongolia,MNG,2008,0.25
Mongolia,MNG,2009,0.7425743
Mongolia,MNG,2010,1.1574074
Mongolia,MNG,2011,1.3215859
Mongolia,MNG,2012,1.2474012
Mongolia,MNG,2013,2.3904383
Mongolia,MNG,2014,3.9033456
Mongolia,MNG,2015,3.9927404
Mongolia,MNG,2016,4.409171
Mongolia,MNG,2017,4.145937
Mongolia,MNG,2018,6.697108
Mongolia,MNG,2019,9.942363
Mongolia,MNG,2020,10.240964
Mongolia,MNG,2021,11.155914
Mongolia,MNG,2022,11.0256405
Mongolia,MNG,2023,10.74074
Myanmar,MMR,2000,36.666668
Myanmar,MMR,2001,38.543896
Myanmar,MMR,2002,41.61735
Myanmar,MMR,2003,38.376385
Myanmar,MMR,2004,42.959003
Myanmar,MMR,2005,49.83389
Myanmar,MMR,2006,53.883495
Myanmar,MMR,2007,56.5625
Myanmar,MMR,2008,61.48037
Myanmar,MMR,2009,75.466286
Myanmar,MMR,2010,71.809746
Myanmar,MMR,2011,72.09971
Myanmar,MMR,2012,71.326164
Myanmar,MMR,2013,72.55217
Myanmar,MMR,2014,62.960392
Myanmar,MMR,2015,59.506172
Myanmar,MMR,2016,55.187634
Myanmar,MMR,2017,53.326992
Myanmar,MMR,2018,58.1793
Myanmar,MMR,2019,56.26294
Myanmar,MMR,2020,48.668797
Myanmar,MMR,2021,49.374687
Myanmar,MMR,2022,49.386955
Myanmar,MMR,2023,58.512398
Nepal,NPL,2000,98.181816
Nepal,NPL,2001,98.918915
Nepal,NPL,2002,100
Nepal,NPL,2003,100
Nepal,NPL,2004,99.58159
Nepal,NPL,2005,99.203186
Nepal,NPL,2006,99.632355
Nepal,NPL,2007,99.63899
Nepal,NPL,2008,99.64158
Nepal,NPL,2009,99.67532
Nepal,NPL,2010,100
Nepal,NPL,2011,100
Nepal,NPL,2012,99.433426
Nepal,NPL,2013,99.71429
Nepal,NPL,2014,100
Nepal,NPL,2015,100
Nepal,NPL,2016,100
Nepal,NPL,2017,100
Nepal,NPL,2018,100
Nepal,NPL,2019,100
Nepal,NPL,2020,100
Nepal,NPL,2021,100
Nepal,NPL,2022,100
North Korea,PRK,2000,52.33161
North Korea,PRK,2001,52.21503
North Korea,PRK,2002,53.4588
North Korea,PRK,2003,55.555557
North Korea,PRK,2004,56.633118
North Korea,PRK,2005,57.092663
North Korea,PRK,2006,55.983864
North Korea,PRK,2007,61.47733
North Korea,PRK,2008,60.407635
North Korea,PRK,2009,52.95124
North Korea,PRK,2010,56.30038
North Korea,PRK,2011,62.625774
North Korea,PRK,2012,62.546814
North Korea,PRK,2013,62.67638
North Korea,PRK,2014,59.962757
North Korea,PRK,2015,52.456417
North Korea,PRK,2016,53.38093
North Korea,PRK,2017,50.49082
North Korea,PRK,2018,51.248993
North Korea,PRK,2019,46.331238
North Korea,PRK,2020,53.430355
North Korea,PRK,2021,63.23817
North Korea,PRK,2022,57.854576
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0.05532503
Oman,OMN,2018,0.053008217
Oman,OMN,2019,0.051480055
Oman,OMN,2020,0.54488844
Oman,OMN,2021,0.62984496
Oman,OMN,2022,0.6271778
Oman,OMN,2023,0.6028132
Philippines,PHL,1985,50.492752
Philippines,PHL,1986,55.260315
Philippines,PHL,1987,44.797146
Philippines,PHL,1988,46.810833
Philippines,PHL,1989,47.654404
Philippines,PHL,1990,45.42014
Philippines,PHL,1991,42.50848
Philippines,PHL,1992,39.195976
Philippines,PHL,1993,40.24606
Philippines,PHL,1994,39.99475
Philippines,PHL,1995,36.857006
Philippines,PHL,1996,36.95208
Philippines,PHL,1997,33.43468
Philippines,PHL,1998,33.62355
Philippines,PHL,1999,44.49218
Philippines,PHL,2000,42.891834
Philippines,PHL,2001,37.27949
Philippines,PHL,2002,35.637638
Philippines,PHL,2003,33.415188
Philippines,PHL,2004,33.732574
Philippines,PHL,2005,32.366978
Philippines,PHL,2006,36.033813
Philippines,PHL,2007,31.600134
Philippines,PHL,2008,33.90332
Philippines,PHL,2009,32.57429
Philippines,PHL,2010,26.295584
Philippines,PHL,2011,28.662327
Philippines,PHL,2012,28.453835
Philippines,PHL,2013,26.412336
Philippines,PHL,2014,25.611809
Philippines,PHL,2015,25.41262
Philippines,PHL,2016,24.209715
Philippines,PHL,2017,24.554895
Philippines,PHL,2018,23.370764
Philippines,PHL,2019,20.78657
Philippines,PHL,2020,21.2285
Philippines,PHL,2021,22.39917
Philippines,PHL,2022,21.829926
Philippines,PHL,2023,21.655674
Singapore,SGP,1985,0
Singapore,SGP,1986,0.8036685
Singapore,SGP,1987,0.71949756
Singapore,SGP,1988,0.65296715
Singapore,SGP,1989,0.6054605
Singapore,SGP,1990,0.54425776
Singapore,SGP,1991,1.4762061
Singapore,SGP,1992,1.3965604
Singapore,SGP,1993,1.2920306
Singapore,SGP,1994,1.1849831
Singapore,SGP,1995,1.1107384
Singapore,SGP,1996,1.0247016
Singapore,SGP,1997,0.9172801
Singapore,SGP,1998,0.86344224
Singapore,SGP,1999,0.8299458
Singapore,SGP,2000,1.5472056
Singapore,SGP,2001,2.0871143
Singapore,SGP,2002,2.221581
Singapore,SGP,2003,2.8029444
Singapore,SGP,2004,2.6072786
Singapore,SGP,2005,2.5117738
Singapore,SGP,2006,2.4056723
Singapore,SGP,2007,2.4070022
Singapore,SGP,2008,2.4958005
Singapore,SGP,2009,2.5119617
Singapore,SGP,2010,2.6014106
Singapore,SGP,2011,2.6086957
Singapore,SGP,2012,2.7055817
Singapore,SGP,2013,3.523035
Singapore,SGP,2014,2.7991886
Singapore,SGP,2015,2.9037392
Singapore,SGP,2016,2.9075403
Singapore,SGP,2017,2.888294
Singapore,SGP,2018,2.812913
Singapore,SGP,2019,2.7890654
Singapore,SGP,2020,2.8076127
Singapore,SGP,2021,2.9037461
Singapore,SGP,2022,4.093465
Singapore,SGP,2023,4.535147
South Korea,KOR,1985,5.0823493
South Korea,KOR,1986,4.4630504
South Korea,KOR,1987,4.941189
South Korea,KOR,1988,2.1343105
South Korea,KOR,1989,2.8603222
South Korea,KOR,1990,3.9548495
South Korea,KOR,1991,2.6494057
South Korea,KOR,1992,2.1165414
South Korea,KOR,1993,2.6130474
South Korea,KOR,1994,1.2810979
South Korea,KOR,1995,1.4797227
South Korea,KOR,1996,1.2532259
South Korea,KOR,1997,1.174428
South Korea,KOR,1998,1.8311406
South Korea,KOR,1999,1.6237404
South Korea,KOR,2000,1.4184885
South Korea,KOR,2001,0.78740156
South Korea,KOR,2002,1.0331014
South Korea,KOR,2003,1.469362
South Korea,KOR,2004,1.2662356
South Korea,KOR,2005,1.04501
South Korea,KOR,2006,0.9876176
South Korea,KOR,2007,1.0484004
South Korea,KOR,2008,1.0031404
South Korea,KOR,2009,1.018897
South Korea,KOR,2010,1.1494253
South Korea,KOR,2011,1.3605837
South Korea,KOR,2012,1.3761295
South Korea,KOR,2013,1.7070947
South Korea,KOR,2014,2.12073
South Korea,KOR,2015,2.4844835
South Korea,KOR,2016,2.939499
South Korea,KOR,2017,3.5339432
South Korea,KOR,2018,4.30764
South Korea,KOR,2019,5.15167
South Korea,KOR,2020,6.307181
South Korea,KOR,2021,7.118768
South Korea,KOR,2022,8.255816
South Korea,KOR,2023,8.945115
Sri Lanka,LKA,1985,97.18459
Sri Lanka,LKA,1986,99.75111
Sri Lanka,LKA,1987,80.41519
Sri Lanka,LKA,1988,92.792305
Sri Lanka,LKA,1989,98.01603
Sri Lanka,LKA,1990,99.841255
Sri Lanka,LKA,1991,92.286285
Sri Lanka,LKA,1992,81.92502
Sri Lanka,LKA,1993,95.40805
Sri Lanka,LKA,1994,93.21542
Sri Lanka,LKA,1995,94.03553
Sri Lanka,LKA,1996,71.818214
Sri Lanka,LKA,1997,67.016136
Sri Lanka,LKA,1998,68.98116
Sri Lanka,LKA,1999,66.56838
Sri Lanka,LKA,2000,47.34513
Sri Lanka,LKA,2001,46.77661
Sri Lanka,LKA,2002,38.9049
Sri Lanka,LKA,2003,43.51245
Sri Lanka,LKA,2004,36.71199
Sri Lanka,LKA,2005,39.342403
Sri Lanka,LKA,2006,49.258476
Sri Lanka,LKA,2007,40.182186
Sri Lanka,LKA,2008,41.935482
Sri Lanka,LKA,2009,39.635994
Sri Lanka,LKA,2010,53.40803
Sri Lanka,LKA,2011,41.16118
Sri Lanka,LKA,2012,29.466553
Sri Lanka,LKA,2013,60.285477
Sri Lanka,LKA,2014,53.11237
Sri Lanka,LKA,2015,48.74142
Sri Lanka,LKA,2016,32.93371
Sri Lanka,LKA,2017,30.84239
Sri Lanka,LKA,2018,45.401554
Sri Lanka,LKA,2019,34.85607
Sri Lanka,LKA,2020,36.778694
Sri Lanka,LKA,2021,51.191895
Sri Lanka,LKA,2022,37.05409
Taiwan,TWN,1985,10.80712
Taiwan,TWN,1986,9.841289
Taiwan,TWN,1987,7.9674087
Taiwan,TWN,1988,6.132828
Taiwan,TWN,1989,6.018356
Taiwan,TWN,1990,7.3096232
Taiwan,TWN,1991,4.130845
Taiwan,TWN,1992,6.46037
Taiwan,TWN,1993,3.7685075
Taiwan,TWN,1994,4.2672524
Taiwan,TWN,1995,3.9238408
Taiwan,TWN,1996,3.6720493
Taiwan,TWN,1997,3.8349447
Taiwan,TWN,1998,4.1715035
Taiwan,TWN,1999,3.4364924
Taiwan,TWN,2000,3.034893
Taiwan,TWN,2001,3.4054742
Taiwan,TWN,2002,2.2129457
Taiwan,TWN,2003,2.305448
Taiwan,TWN,2004,2.3304794
Taiwan,TWN,2005,2.6417582
Taiwan,TWN,2006,2.6407404
Taiwan,TWN,2007,2.7724075
Taiwan,TWN,2008,2.8198564
Taiwan,TWN,2009,2.7385352
Taiwan,TWN,2010,2.8617687
Taiwan,TWN,2011,2.9267132
Taiwan,TWN,2012,3.6227832
Taiwan,TWN,2013,3.657908
Taiwan,TWN,2014,3.1772897
Taiwan,TWN,2015,3.4051287
Taiwan,TWN,2016,4.1764483
Taiwan,TWN,2017,3.9591503
Taiwan,TWN,2018,3.9449806
Taiwan,TWN,2019,4.9017105
Taiwan,TWN,2020,4.782314
Taiwan,TWN,2021,5.381998
Taiwan,TWN,2022,7.6522646
Taiwan,TWN,2023,8.6510105
Thailand,THA,1985,16.026957
Thailand,THA,1986,22.422956
Thailand,THA,1987,14.21294
Thailand,THA,1988,11.564287
Thailand,THA,1989,14.814671
Thailand,THA,1990,11.164903
Thailand,THA,1991,9.048247
Thailand,THA,1992,7.329365
Thailand,THA,1993,5.750053
Thailand,THA,1994,6.2647166
Thailand,THA,1995,8.447449
Thailand,THA,1996,8.531997
Thailand,THA,1997,7.938052
Thailand,THA,1998,6.0294333
Thailand,THA,1999,4.2754407
Thailand,THA,2000,6.7211056
Thailand,THA,2001,6.7234383
Thailand,THA,2002,7.488012
Thailand,THA,2003,7.279627
Thailand,THA,2004,6.2353983
Thailand,THA,2005,5.773212
Thailand,THA,2006,7.296388
Thailand,THA,2007,7.3107414
Thailand,THA,2008,6.2775025
Thailand,THA,2009,6.346813
Thailand,THA,2010,5.5657806
Thailand,THA,2011,7.8277884
Thailand,THA,2012,8.078835
Thailand,THA,2013,7.501186
Thailand,THA,2014,8.177947
Thailand,THA,2015,7.765844
Thailand,THA,2016,8.936714
Thailand,THA,2017,11.107339
Thailand,THA,2018,14.356436
Thailand,THA,2019,14.862474
Thailand,THA,2020,14.211243
Thailand,THA,2021,15.009072
Thailand,THA,2022,15.780426
Thailand,THA,2023,15.617618
Vietnam,VNM,1985,29.137897
Vietnam,VNM,1986,25.456848
Vietnam,VNM,1987,22.872252
Vietnam,VNM,1988,26.396463
Vietnam,VNM,1989,49.30627
Vietnam,VNM,1990,61.847717
Vietnam,VNM,1991,68.58849
Vietnam,VNM,1992,74.47707
Vietnam,VNM,1993,74.70456
Vietnam,VNM,1994,75.21973
Vietnam,VNM,1995,72.24194
Vietnam,VNM,1996,70.868744
Vietnam,VNM,1997,60.92933
Vietnam,VNM,1998,51.157322
Vietnam,VNM,1999,58.46598
Vietnam,VNM,2000,54.781628
Vietnam,VNM,2001,59.490356
Vietnam,VNM,2002,50.837994
Vietnam,VNM,2003,46.396286
Vietnam,VNM,2004,38.571426
Vietnam,VNM,2005,31.835636
Vietnam,VNM,2006,34.145077
Vietnam,VNM,2007,35.09975
Vietnam,VNM,2008,36.68781
Vietnam,VNM,2009,37.264385
Vietnam,VNM,2010,31.203663
Vietnam,VNM,2011,40.577282
Vietnam,VNM,2012,46.387634
Vietnam,VNM,2013,46.56918
Vietnam,VNM,2014,44.106194
Vietnam,VNM,2015,36.359608
Vietnam,VNM,2016,36.671406
Vietnam,VNM,2017,45.949894
Vietnam,VNM,2018,40.733303
Vietnam,VNM,2019,31.940903
Vietnam,VNM,2020,36.29567
Vietnam,VNM,2021,42.577694
Vietnam,VNM,2022,50.284634
Vietnam,VNM,2023,42.37875
