Entity,Code,Year,Primary energy consumption (TWh)
North Korea,PRK,1996,294.73654
North Korea,PRK,1997,284.79968
North Korea,PRK,1998,252.61131
North Korea,PRK,1999,322.5759
North Korea,PRK,2000,287.1181
North Korea,PRK,2001,279.23526
North Korea,PRK,2002,272.9146
North Korea,PRK,2003,271.78885
North Korea,PRK,2004,283.35983
North Korea,PRK,2005,278.63095
North Korea,PRK,2006,264.0947
North Korea,PRK,2007,242.10452
North Korea,PRK,2008,260.75497
North Korea,PRK,2009,220.6128
North Korea,PRK,2010,210.62488
North Korea,PRK,2011,157.39717
North Korea,PRK,2012,150.45853
North Korea,PRK,2013,118.56006
North Korea,PRK,2014,111.504944
North Korea,PRK,2015,98.72228
North Korea,PRK,2016,114.25802
North Korea,PRK,2017,93.338905
North Korea,PRK,2018,97.16346
North Korea,PRK,2019,94.85442
Oman,OMN,1965,0.097380556
Oman,OMN,1966,0.12186111
Oman,OMN,1967,0.5409833
Oman,OMN,1968,0.65190834
Oman,OMN,1969,0.9285111
Oman,OMN,1970,0.9359056
Oman,OMN,1971,15.471502
Oman,OMN,1972,17.677217
Oman,OMN,1973,15.375914
Oman,OMN,1974,14.127883
Oman,OMN,1975,12.904697
Oman,OMN,1976,14.856398
Oman,OMN,1977,14.312169
Oman,OMN,1978,16.642376
Oman,OMN,1979,19.173227
Oman,OMN,1980,17.058378
Oman,OMN,1981,18.027998
Oman,OMN,1982,23.88195
Oman,OMN,1983,22.350086
Oman,OMN,1984,32.493595
Oman,OMN,1985,33.571022
Oman,OMN,1986,31.459568
Oman,OMN,1987,35.435234
Oman,OMN,1988,34.389076
Oman,OMN,1989,39.019863
Oman,OMN,1990,48.86399
Oman,OMN,1991,64.86825
Oman,OMN,1992,62.4909
Oman,OMN,1993,59.83801
Oman,OMN,1994,56.84055
Oman,OMN,1995,65.89965
Oman,OMN,1996,67.78354
Oman,OMN,1997,69.71264
Oman,OMN,1998,71.647125
Oman,OMN,1999,82.48155
Oman,OMN,2000,114.59935
Oman,OMN,2001,126.48574
Oman,OMN,2002,137.64601
Oman,OMN,2003,142.57997
Oman,OMN,2004,132.68091
Oman,OMN,2005,159.32643
Oman,OMN,2006,174.06621
Oman,OMN,2007,173.40076
Oman,OMN,2008,203.97527
Oman,OMN,2009,202.45877
Oman,OMN,2010,240.68904
Oman,OMN,2011,261.7398
Oman,OMN,2012,285.16986
Oman,OMN,2013,318.85916
Oman,OMN,2014,317.48688
Oman,OMN,2015,335.56577
Oman,OMN,2016,336.2422
Oman,OMN,2017,361.2318
Oman,OMN,2018,380.82584
Oman,OMN,2019,378.59448
Oman,OMN,2020,370.88666
Oman,OMN,2021,416.4625
Philippines,PHL,1965,54.78574
Philippines,PHL,1966,59.189976
Philippines,PHL,1967,66.481346
Philippines,PHL,1968,75.07526
Philippines,PHL,1969,80.41724
Philippines,PHL,1970,91.505486
Philippines,PHL,1971,104.6748
Philippines,PHL,1972,103.64541
Philippines,PHL,1973,120.954094
Philippines,PHL,1974,112.68782
Philippines,PHL,1975,121.98148
Philippines,PHL,1976,126.78731
Philippines,PHL,1977,136.65462
Philippines,PHL,1978,142.60538
Philippines,PHL,1979,148.64824
Philippines,PHL,1980,146.28912
Philippines,PHL,1981,145.79858
Philippines,PHL,1982,141.70377
Philippines,PHL,1983,153.294
Philippines,PHL,1984,139.76021
Philippines,PHL,1985,135.05885
Philippines,PHL,1986,137.1727
Philippines,PHL,1987,148.379
Philippines,PHL,1988,163.63722
Philippines,PHL,1989,177.00485
Philippines,PHL,1990,183.79082
Philippines,PHL,1991,177.8127
Philippines,PHL,1992,206.0226
Philippines,PHL,1993,213.12357
Philippines,PHL,1994,226.44576
Philippines,PHL,1995,252.15076
Philippines,PHL,1996,271.17865
Philippines,PHL,1997,291.62576
Philippines,PHL,1998,296.01816
Philippines,PHL,1999,302.09827
Philippines,PHL,2000,301.42435
Philippines,PHL,2001,296.81033
Philippines,PHL,2002,294.8501
Philippines,PHL,2003,305.39185
Philippines,PHL,2004,315.62805
Philippines,PHL,2005,314.25513
Philippines,PHL,2006,305.12155
Philippines,PHL,2007,317.08655
Philippines,PHL,2008,327.77258
Philippines,PHL,2009,331.10715
Philippines,PHL,2010,340.9177
Philippines,PHL,2011,347.88113
Philippines,PHL,2012,359.13974
Philippines,PHL,2013,384.81
Philippines,PHL,2014,404.5819
Philippines,PHL,2015,443.45428
Philippines,PHL,2016,484.44727
Philippines,PHL,2017,531.5113
Philippines,PHL,2018,546.3565
Philippines,PHL,2019,562.6972
Philippines,PHL,2020,509.95746
Philippines,PHL,2021,544.9105
Singapore,SGP,1965,47.888004
Singapore,SGP,1966,54.743725
Singapore,SGP,1967,65.75602
Singapore,SGP,1968,81.734535
Singapore,SGP,1969,80.31852
Singapore,SGP,1970,87.205376
Singapore,SGP,1971,75.697876
Singapore,SGP,1972,94.78759
Singapore,SGP,1973,89.32662
Singapore,SGP,1974,88.05852
Singapore,SGP,1975,85.98596
Singapore,SGP,1976,101.99188
Singapore,SGP,1977,102.37463
Singapore,SGP,1978,105.37364
Singapore,SGP,1979,112.33332
Singapore,SGP,1980,111.57116
Singapore,SGP,1981,128.3598
Singapore,SGP,1982,124.893654
Singapore,SGP,1983,132.31157
Singapore,SGP,1984,139.10254
Singapore,SGP,1985,141.89365
Singapore,SGP,1986,164.75604
Singapore,SGP,1987,173.23671
Singapore,SGP,1988,200.42961
Singapore,SGP,1989,228.53755
Singapore,SGP,1990,273.1036
Singapore,SGP,1991,278.31494
Singapore,SGP,1992,298.58746
Singapore,SGP,1993,326.21194
Singapore,SGP,1994,373.08353
Singapore,SGP,1995,388.9409
Singapore,SGP,1996,392.47714
Singapore,SGP,1997,412.80066
Singapore,SGP,1998,418.50928
Singapore,SGP,1999,414.3262
Singapore,SGP,2000,443.01443
Singapore,SGP,2001,503.08743
Singapore,SGP,2002,494.23105
Singapore,SGP,2003,466.99045
Singapore,SGP,2004,522.70825
Singapore,SGP,2005,549.2367
Singapore,SGP,2006,604.333
Singapore,SGP,2007,648.871
Singapore,SGP,2008,690.3153
Singapore,SGP,2009,742.3941
Singapore,SGP,2010,797.87634
Singapore,SGP,2011,829.5663
Singapore,SGP,2012,833.1105
Singapore,SGP,2013,851.48694
Singapore,SGP,2014,876.2125
Singapore,SGP,2015,931.7654
Singapore,SGP,2016,966.84766
Singapore,SGP,2017,997.2166
Singapore,SGP,2018,1002.66327
Singapore,SGP,2019,981.4853
Singapore,SGP,2020,955.39935
Singapore,SGP,2021,960.19666
South Korea,KOR,1965,74.81707
South Korea,KOR,1966,90.76834
South Korea,KOR,1967,104.28453
South Korea,KOR,1968,119.51965
South Korea,KOR,1969,144.33156
South Korea,KOR,1970,167.46579
South Korea,KOR,1971,181.19019
South Korea,KOR,1972,187.85287
South Korea,KOR,1973,232.33731
South Korea,KOR,1974,241.56969
South Korea,KOR,1975,265.5971
South Korea,KOR,1976,297.13058
South Korea,KOR,1977,341.64917
South Korea,KOR,1978,382.7054
South Korea,KOR,1979,441.15167
South Korea,KOR,1980,454.03192
South Korea,KOR,1981,475.33908
South Korea,KOR,1982,475.5493
South Korea,KOR,1983,517.0449
South Korea,KOR,1984,564.71216
South Korea,KOR,1985,624.16956
South Korea,KOR,1986,700.47
South Korea,KOR,1987,776.4874
South Korea,KOR,1988,866.7034
South Korea,KOR,1989,942.22174
South Korea,KOR,1990,1066.0366
South Korea,KOR,1991,1205.6149
South Korea,KOR,1992,1359.7162
South Korea,KOR,1993,1491.0803
South Korea,KOR,1994,1607.975
South Korea,KOR,1995,1756.9393
South Korea,KOR,1996,1940.4343
South Korea,KOR,1997,2131.1228
South Korea,KOR,1998,1948.7238
South Korea,KOR,1999,2123.5676
South Korea,KOR,2000,2245.9128
South Korea,KOR,2001,2300.1194
South Korea,KOR,2002,2406.0903
South Korea,KOR,2003,2483.2976
South Korea,KOR,2004,2541.3552
South Korea,KOR,2005,2627.4595
South Korea,KOR,2006,2670.5813
South Korea,KOR,2007,2750.5283
South Korea,KOR,2008,2796.2139
South Korea,KOR,2009,2811.5908
South Korea,KOR,2010,3045.0989
South Korea,KOR,2011,3194.2815
South Korea,KOR,2012,3233.2668
South Korea,KOR,2013,3245.2783
South Korea,KOR,2014,3275.775
South Korea,KOR,2015,3332.7222
South Korea,KOR,2016,3429.4421
South Korea,KOR,2017,3467.6843
South Korea,KOR,2018,3521.1255
South Korea,KOR,2019,3475.339
South Korea,KOR,2020,3329.5415
South Korea,KOR,2021,3493.2012
Sri Lanka,LKA,1965,10.453816
Sri Lanka,LKA,1966,10.781163
Sri Lanka,LKA,1967,11.0466795
Sri Lanka,LKA,1968,11.483015
Sri Lanka,LKA,1969,11.926896
Sri Lanka,LKA,1970,19.76358
Sri Lanka,LKA,1971,20.13109
Sri Lanka,LKA,1972,21.116488
Sri Lanka,LKA,1973,21.854218
Sri Lanka,LKA,1974,18.762318
Sri Lanka,LKA,1975,19.575474
Sri Lanka,LKA,1976,19.24833
Sri Lanka,LKA,1977,20.680182
Sri Lanka,LKA,1978,21.687885
Sri Lanka,LKA,1979,22.810078
Sri Lanka,LKA,1980,23.013426
Sri Lanka,LKA,1981,24.162786
Sri Lanka,LKA,1982,26.031103
Sri Lanka,LKA,1983,25.67312
Sri Lanka,LKA,1984,27.215025
Sri Lanka,LKA,1985,25.695911
Sri Lanka,LKA,1986,27.04742
Sri Lanka,LKA,1987,27.813168
Sri Lanka,LKA,1988,27.516165
Sri Lanka,LKA,1989,26.79549
Sri Lanka,LKA,1990,29.886992
Sri Lanka,LKA,1991,29.826563
Sri Lanka,LKA,1992,31.998472
Sri Lanka,LKA,1993,34.900856
Sri Lanka,LKA,1994,37.80947
Sri Lanka,LKA,1995,40.738228
Sri Lanka,LKA,1996,42.854855
Sri Lanka,LKA,1997,44.23366
Sri Lanka,LKA,1998,47.155613
Sri Lanka,LKA,1999,50.71928
Sri Lanka,LKA,2000,53.546623
Sri Lanka,LKA,2001,52.03296
Sri Lanka,LKA,2002,53.509136
Sri Lanka,LKA,2003,55.06168
Sri Lanka,LKA,2004,53.50688
Sri Lanka,LKA,2005,61.786396
Sri Lanka,LKA,2006,66.334045
Sri Lanka,LKA,2007,67.44016
Sri Lanka,LKA,2008,63.5758
Sri Lanka,LKA,2009,64.45984
Sri Lanka,LKA,2010,69.6159
Sri Lanka,LKA,2011,75.57897
Sri Lanka,LKA,2012,77.95245
Sri Lanka,LKA,2013,79.214134
Sri Lanka,LKA,2014,85.12164
Sri Lanka,LKA,2015,95.5229
Sri Lanka,LKA,2016,103.83532
Sri Lanka,LKA,2017,101.81679
Sri Lanka,LKA,2018,104.94932
Sri Lanka,LKA,2019,108.16659
Sri Lanka,LKA,2020,103.250275
Sri Lanka,LKA,2021,106.21071
Taiwan,TWN,1965,70.35767
Taiwan,TWN,1966,75.37607
Taiwan,TWN,1967,82.26766
Taiwan,TWN,1968,94.5077
Taiwan,TWN,1969,98.922585
Taiwan,TWN,1970,107.678154
Taiwan,TWN,1971,135.22113
Taiwan,TWN,1972,144.47043
Taiwan,TWN,1973,168.83441
Taiwan,TWN,1974,161.68346
Taiwan,TWN,1975,178.1204
Taiwan,TWN,1976,216.8845
Taiwan,TWN,1977,238.00401
Taiwan,TWN,1978,281.16626
Taiwan,TWN,1979,298.47006
Taiwan,TWN,1980,314.66956
Taiwan,TWN,1981,294.6701
Taiwan,TWN,1982,329.01382
Taiwan,TWN,1983,363.93695
Taiwan,TWN,1984,379.65048
Taiwan,TWN,1985,397.3429
Taiwan,TWN,1986,432.42517
Taiwan,TWN,1987,468.09335
Taiwan,TWN,1988,517.0206
Taiwan,TWN,1989,548.73364
Taiwan,TWN,1990,584.57996
Taiwan,TWN,1991,618.12177
Taiwan,TWN,1992,656.75903
Taiwan,TWN,1993,694.72833
Taiwan,TWN,1994,737.2651
Taiwan,TWN,1995,783.6101
Taiwan,TWN,1996,816.115
Taiwan,TWN,1997,864.06116
Taiwan,TWN,1998,916.0468
Taiwan,TWN,1999,958.3446
Taiwan,TWN,2000,1022.31836
Taiwan,TWN,2001,1054.9354
Taiwan,TWN,2002,1096.7684
Taiwan,TWN,2003,1146.0332
Taiwan,TWN,2004,1194.2694
Taiwan,TWN,2005,1210.2037
Taiwan,TWN,2006,1242.178
Taiwan,TWN,2007,1294.2858
Taiwan,TWN,2008,1251.5388
Taiwan,TWN,2009,1218.3159
Taiwan,TWN,2010,1306.199
Taiwan,TWN,2011,1296.7917
Taiwan,TWN,2012,1288.0642
Taiwan,TWN,2013,1315.6973
Taiwan,TWN,2014,1344.9165
Taiwan,TWN,2015,1343.6417
Taiwan,TWN,2016,1352.6332
Taiwan,TWN,2017,1350.6914
Taiwan,TWN,2018,1369.06
Taiwan,TWN,2019,1344.4702
Taiwan,TWN,2020,1306.138
Taiwan,TWN,2021,1382.773
Thailand,THA,1965,30.706528
Thailand,THA,1966,36.59365
Thailand,THA,1967,41.678394
Thailand,THA,1968,53.471695
Thailand,THA,1969,56.4744
Thailand,THA,1970,67.27355
Thailand,THA,1971,74.51701
Thailand,THA,1972,90.4268
Thailand,THA,1973,95.88781
Thailand,THA,1974,99.765045
Thailand,THA,1975,110.11729
Thailand,THA,1976,116.28432
Thailand,THA,1977,127.92271
Thailand,THA,1978,136.44252
Thailand,THA,1979,145.00728
Thailand,THA,1980,145.36143
Thailand,THA,1981,146.19788
Thailand,THA,1982,149.82246
Thailand,THA,1983,164.24889
Thailand,THA,1984,182.11613
Thailand,THA,1985,190.29178
Thailand,THA,1986,202.56573
Thailand,THA,1987,231.22543
Thailand,THA,1988,260.21817
Thailand,THA,1989,301.14996
Thailand,THA,1990,357.66293
Thailand,THA,1991,394.57697
Thailand,THA,1992,431.86475
Thailand,THA,1993,490.42926
Thailand,THA,1994,549.7717
Thailand,THA,1995,615.349
Thailand,THA,1996,696.35315
Thailand,THA,1997,732.5755
Thailand,THA,1998,674.9069
Thailand,THA,1999,715.7346
Thailand,THA,2000,741.95013
Thailand,THA,2001,782.4773
Thailand,THA,2002,848.2559
Thailand,THA,2003,912.103
Thailand,THA,2004,990.232
Thailand,THA,2005,1021.6288
Thailand,THA,2006,1043.4706
Thailand,THA,2007,1089.5793
Thailand,THA,2008,1104.9984
Thailand,THA,2009,1147.0964
Thailand,THA,2010,1222.3718
Thailand,THA,2011,1253.7031
Thailand,THA,2012,1342.7999
Thailand,THA,2013,1350.0385
Thailand,THA,2014,1392.3123
Thailand,THA,2015,1423.4377
Thailand,THA,2016,1452.4338
Thailand,THA,2017,1478.0985
Thailand,THA,2018,1523.2648
Thailand,THA,2019,1523.9503
Thailand,THA,2020,1408.2667
Thailand,THA,2021,1419.349
Vietnam,VNM,1965,29.454964
Vietnam,VNM,1966,51.48185
Vietnam,VNM,1967,70.94084
Vietnam,VNM,1968,73.566086
Vietnam,VNM,1969,86.89018
Vietnam,VNM,1970,90.64347
Vietnam,VNM,1971,80.82477
Vietnam,VNM,1972,78.33445
Vietnam,VNM,1973,82.677025
Vietnam,VNM,1974,61.490173
Vietnam,VNM,1975,68.35067
Vietnam,VNM,1976,39.566593
Vietnam,VNM,1977,42.325066
Vietnam,VNM,1978,43.90517
Vietnam,VNM,1979,47.3169
Vietnam,VNM,1980,54.149826
Vietnam,VNM,1981,54.274437
Vietnam,VNM,1982,57.97133
Vietnam,VNM,1983,60.601913
Vietnam,VNM,1984,61.137714
Vietnam,VNM,1985,61.650707
Vietnam,VNM,1986,66.83211
Vietnam,VNM,1987,75.24842
Vietnam,VNM,1988,75.216125
Vietnam,VNM,1989,71.687004
Vietnam,VNM,1990,77.12803
Vietnam,VNM,1991,78.51418
Vietnam,VNM,1992,85.7928
Vietnam,VNM,1993,97.9724
Vietnam,VNM,1994,109.445335
Vietnam,VNM,1995,127.15272
Vietnam,VNM,1996,145.77272
Vietnam,VNM,1997,167.91832
Vietnam,VNM,1998,181.61017
Vietnam,VNM,1999,188.04898
Vietnam,VNM,2000,214.14896
Vietnam,VNM,2001,242.04488
Vietnam,VNM,2002,264.75528
Vietnam,VNM,2003,285.3287
Vietnam,VNM,2004,347.77457
Vietnam,VNM,2005,369.79126
Vietnam,VNM,2006,338.96823
Vietnam,VNM,2007,370.27386
Vietnam,VNM,2008,457.2086
Vietnam,VNM,2009,467.72537
Vietnam,VNM,2010,540.2252
Vietnam,VNM,2011,597.14197
Vietnam,VNM,2012,626.2369
Vietnam,VNM,2013,661.5924
Vietnam,VNM,2014,731.5774
Vietnam,VNM,2015,832.2893
Vietnam,VNM,2016,899.5286
Vietnam,VNM,2017,967.94366
Vietnam,VNM,2018,1086.1477
Vietnam,VNM,2019,1205.4047
Vietnam,VNM,2020,1172.9674
Vietnam,VNM,2021,1199.9425
