Entity,Code,Year,1_1_Forest_share
Thailand,THA,1992,37.75450684100296
Thailand,THA,1993,37.6834543639531
Thailand,THA,1994,37.61240188690324
Thailand,THA,1995,37.54134940985339
Thailand,THA,1996,37.47029693280354
Thailand,THA,1997,37.39924445575369
Thailand,THA,1998,37.32819197870383
Thailand,THA,1999,37.257139501653974
Thailand,THA,2000,37.18608702460412
Thailand,THA,2001,37.396504139834406
Thailand,THA,2002,37.60692125506469
Thailand,THA,2003,37.817338370294976
Thailand,THA,2004,38.02775548552526
Thailand,THA,2005,38.23817260075554
Thailand,THA,2006,38.44858971598583
Thailand,THA,2007,38.65900683121611
Thailand,THA,2008,38.869423946446396
Thailand,THA,2009,39.07984106167668
Thailand,THA,2010,39.29025817690697
Thailand,THA,2011,39.28556049247391
Thailand,THA,2012,39.28086280804087
Thailand,THA,2013,39.27616512360782
Thailand,THA,2014,39.27146743917478
Thailand,THA,2015,39.26676975474172
Thailand,THA,2016,39.193172698623975
Thailand,THA,2017,39.11957564250621
Thailand,THA,2018,39.045978586388465
Thailand,THA,2019,38.9723815302707
Thailand,THA,2020,38.89878447415295
Vietnam,VNM,1943,43
Vietnam,VNM,1976,33
Vietnam,VNM,1980,32.1
Vietnam,VNM,1985,30
Vietnam,VNM,1990,30.2382042764537
Vietnam,VNM,1991,31.014848260070305
Vietnam,VNM,1992,31.791492243686907
Vietnam,VNM,1993,32.56813622730351
Vietnam,VNM,1994,33.34478021092011
Vietnam,VNM,1995,34.12142419453672
Vietnam,VNM,1996,34.898068178153316
Vietnam,VNM,1997,35.674712161769925
Vietnam,VNM,1998,36.45135614538653
Vietnam,VNM,1999,37.22800012900313
Vietnam,VNM,2000,38.00464411261974
Vietnam,VNM,2001,38.5219337568936
Vietnam,VNM,2002,39.039223401167476
Vietnam,VNM,2003,39.556513045441356
Vietnam,VNM,2004,40.07380268971522
Vietnam,VNM,2005,40.591092333989096
Vietnam,VNM,2006,41.108381978262976
Vietnam,VNM,2007,41.62567162253685
Vietnam,VNM,2008,42.142961266810715
Vietnam,VNM,2009,42.66025091108459
Vietnam,VNM,2010,43.17754055535847
Vietnam,VNM,2011,43.6121520946883
Vietnam,VNM,2012,44.04676363401813
Vietnam,VNM,2013,44.481375173347956
Vietnam,VNM,2014,44.915986712677785
Vietnam,VNM,2015,45.350598252007615
Vietnam,VNM,2016,45.725500693391815
Vietnam,VNM,2017,46.100403134776016
Vietnam,VNM,2018,46.47530557616022
Vietnam,VNM,2019,46.85020801754442
Vietnam,VNM,2020,47.22511045892863
